"","DEPT","SP","GR","CALI","BITSIZE","MSFL","LLD","LLS","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"122",158.5,-27.90686,75.7553,14.3141,12.25,2.502,8.1806,7.8166,2.1904,60.2974,147.0103,8.9,"WA2",158.5,0.31473788077292,0.103052967389936,0.180510907562713,0.166928888366726,0.132771424846583,0.296516129032258,42.6372159537579
"123",159,-28.38398,74.6879,14.3842,12.25,2.5629,8.699,7.9878,2.1823,61.6709,147.13319,8.9,"WA2",159,0.308847275829756,0.100263332902974,0.17635899367224,0.163046137956354,0.129642181713054,0.301741935483871,43.6084335593795
"124",159.5,-30.4971,73.8086,14.4672,12.25,2.5716,9.2503,8.0498,2.1806,61.6872,147.1245,8.9,"WA2",159.5,0.30399472858737,0.0979967431016967,0.172964118472915,0.159871893325502,0.127087537092673,0.302838709677419,43.6199630623645
"125",160,-32.61013,74.776,14.5501,12.25,2.5541,9.7502,8.0332,2.198,61.7035,147.3614,8.9,"WA2",160,0.309333468724166,0.100491988672823,0.176700397950494,0.163365382105022,0.129899287751334,0.291612903225806,43.6314505278894
"126",160.5,-34.72325,75.7434,14.702,12.25,2.6489,9.9758,7.994,2.2197,61.7198,146.6078,8.9,"WA2",160.5,0.314672208860962,0.10302163403675,0.180464432458346,0.166885422231849,0.132736366772679,0.277612903225806,43.6429305899824
"127",161,-36.83627,75.4664,14.7398,12.25,2.7411,10.2065,7.836,2.2203,59.9848,145.42529,8.9,"WA2",161,0.313143543347325,0.102293766979312,0.179383811667185,0.165874789799207,0.131921405319095,0.277225806451613,42.4161118278642
"128",161.5,-38.58829,76.1387,14.6778,12.25,2.6665,10.0066,7.5051,2.2281,57.6113,145.04829,8.9,"WA2",161.5,0.316853730440532,0.104065309855354,0.182010531554343,0.168331468336189,0.13390302559907,0.272193548387097,40.7377955774351
"129",162,-39.52543,78.7537,14.6552,12.25,2.4565,9.3984,7.0769,2.2346,56.9134,145.2585,8.9,"WA2",162,0.331284995127034,0.111118514307454,0.19235695453336,0.178010756008494,0.141730444867114,0.268,40.2442972578725
"130",162.5,-40.46044,79.8792,14.64,12.25,2.3728,8.9252,6.4709,2.241,56.3581,145.2524,8.9,"WA2",162.5,0.337496233522696,0.114235508598377,0.196874183942976,0.182237974705449,0.145159200019369,0.263870967741935,39.8516314816446
"131",163,-41.84878,80.4655,14.5957,12.25,2.3761,8.3475,6.1759,2.2443,55.5001,145.0564,8.9,"WA2",163,0.340731816882427,0.115879002295317,0.19924277094095,0.184454789414515,0.146959875999577,0.261741935483871,39.2449334873356
"132",163.5,-43.67649,78.1945,14.5405,12.25,2.4311,8.1927,6.0014,2.2433,54.1817,145.181,8.9,"WA2",163.5,0.328198967129828,0.109588214536578,0.190127010086695,0.175924252540854,0.140040398465066,0.262387096774193,38.312696732797
"133",164,-44.84491,75.174,14.5486,12.25,2.6544,8.0407,6.0369,2.2381,52.9747,144.3756,8.9,"WA2",164,0.311529890653507,0.101528523353434,0.178245594856406,0.164810343861546,0.131063410094853,0.265741935483871,37.4592409083945
"134",164.5,-45.01264,71.8388,14.61,12.25,3.0022,7.8916,6.4205,2.2329,52.9687,142.6714,8.9,"WA2",164.5,0.293124095631549,0.0930203700795068,0.165441327143398,0.152839849700097,0.121439202891758,0.269096774193548,37.4550102974481
"135",165,-45.93396,71.0482,14.6279,12.25,3.1155,7.8151,6.8624,2.2245,52.8296,141.66119,8.9,"WA2",165,0.288761052472409,0.0910617415015163,0.162453713381663,0.150047877799558,0.119200696552004,0.274516129032258,37.3566727323587
"136",165.5,-48.43979,70.9403,14.3285,12.25,2.8943,7.7713,7.0558,2.2318,52.6878,139.8163,8.9,"WA2",165.5,0.288165590346339,0.0907961262066724,0.162047367579617,0.149668175500654,0.118896438346183,0.269806451612903,37.2563891457649
"137",166,-49.02931,70.7864,13.9561,12.25,2.5544,7.7276,7.1212,2.2565,53.3538,137.9713,8.9,"WA2",166,0.28731627040934,0.0904179748254724,0.161468368274401,0.149127154733506,0.118462985607271,0.253870967741935,37.7272608660386
"138",166.5,-50.46173,71.8576,13.7218,12.25,2.8568,7.7039,7.1692,2.2759,54.1558,138.46609,8.9,"WA2",166.5,0.293227846215146,0.0930672124045872,0.165512591024008,0.152906452245753,0.121492630276346,0.241354838709677,38.294313714951
"139",167,-53.58676,74.3002,13.8097,12.25,3.1675,7.7568,7.2106,2.2756,55.2943,138.5706,8.9,"WA2",167,0.306707695975471,0.0992604730013875,0.174859313787442,0.16164385954885,0.128513229717924,0.241548387096774,39.0993475528257
"140",167.5,-54.34218,73.4309,14.0332,12.25,3.228,7.81,7.1949,2.2667,56.415,138.1765,8.9,"WA2",167.5,0.301910335213721,0.0970317652707967,0.171512859792937,0.158515105428558,0.125996552715266,0.247290322580645,39.8918123021732
"141",168,-55.9069,75.4571,14.0365,12.25,2.8858,7.8421,7.09,2.2586,57.6902,137.06239,8.9,"WA2",168,0.313092219920333,0.102269379042494,0.17934757061539,0.165840896798219,0.131894080220503,0.252516129032258,40.7935224051284
"142",168.5,-40.49372,77.331,14.0131,12.25,2.6377,7.5283,6.9722,2.2523,57.2289,142.99091,8.9,"WA2",168.5,0.323433614526848,0.107248834471744,0.186702281329875,0.172720183903253,0.137448094098311,0.25658064516129,40.4673499801845
"143",169,-13.60695,78.2816,13.9905,12.25,2.6552,7.2067,6.8209,2.2493,56.232,144.7381,8.9,"WA2",169,0.328679641376174,0.10982577571103,0.190473715340929,0.176248643833848,0.140303051576059,0.258516129032258,39.7624487084798
"144",169.5,-1.13498,79.0312,14.0474,12.25,2.7418,7.1604,6.7661,2.2549,55.3266,145.60181,8.9,"WA2",169.5,0.332816419964703,0.111882425667483,0.193467099286689,0.179049559436175,0.142572439185033,0.254903225806452,39.1222292515044
"145",170,-0.7171,79.5535,14.6762,12.25,2.7539,7.294,7.0682,2.2686,54.4522,145.761,8.9,"WA2",170,0.335698809848359,0.113328394041245,0.195562975106007,0.181010870585739,0.14416321682392,0.246064516129032,38.5039129997595
"146",170.5,-0.53783,80.0798,14.7758,12.25,2.5851,7.5633,7.3415,2.236,55.0895,144.04601,8.9,"WA2",170.5,0.338603274324269,0.114796288680791,0.197683390324158,0.18299530700696,0.145774164348217,0.267096774193548,38.9546168697421
"147",171,-0.35855,80.6799,14.7672,12.25,2.3526,7.8401,7.5712,2.2536,56.8944,144.46381,8.9,"WA2",171,0.341915015027279,0.116483413760486,0.200111579514939,0.185267977013523,0.147620865249079,0.255741935483871,40.2308224828773
"148",171.5,-0.17928,82.1043,14.7006,12.25,2.1456,7.974,7.7116,2.2813,58.8316,147.28081,8.9,"WA2",171.5,0.349775777329173,0.12054582324122,0.205919971075473,0.19070519204069,0.152046779417056,0.237870967741936,41.6005633444867
"149",172,0,83.6604,14.6653,12.25,2.0873,8.089,7.8322,2.2905,58.591,149.2756,8.9,"WA2",172,0.358363345581053,0.12507845902696,0.212338171576025,0.196714588399634,0.15695157657821,0.231935483870968,41.430418022684
"150",172.5,-0.03321,82.7936,14.6232,12.25,2.4021,8.1264,8.0255,2.2675,58.8826,148.44521,8.9,"WA2",172.5,0.353579781439462,0.122541317813329,0.208753593613535,0.19335815664705,0.154210374047407,0.246774193548387,41.636651403917
"151",173,-0.06642,82.4879,14.4769,12.25,2.6549,8.8324,8.6363,2.2666,60.534,148.2072,8.9,"WA2",173,0.351892730726398,0.121653926301039,0.207495056519022,0.192179824035717,0.153249064849592,0.247354838709677,42.8043592430504
"152",173.5,-0.06047,81.4875,14.2003,12.25,2.7884,9.5833,9.3642,2.2705,61.7169,146.8064,8.9,"WA2",173.5,0.3463718752035,0.118776642628644,0.203397023720446,0.188343326418624,0.150122846244148,0.244838709677419,43.6407819109818
"153",174,-0.05451,79.6437,14.4109,12.25,2.8775,10.0601,9.7282,2.266,61.7321,144.6525,8.9,"WA2",174,0.336196591903702,0.113579193608515,0.195925776804558,0.181350394947158,0.144438738349133,0.247741935483871,43.6515380397793
"154",174.5,-0.04855,77.9457,14.2597,12.25,2.9565,10.4406,9.8488,2.2505,61.7473,143.6945,8.9,"WA2",174.5,0.326825927491587,0.108911235004847,0.189137922666255,0.174998847662388,0.13929131880352,0.257741935483871,43.6623149191343
"155",175,-0.0426,77.4023,14.014,12.25,2.9135,10.4358,9.9708,2.2453,61.1671,142.5499,8.9,"WA2",175,0.323827094133787,0.10744091819629,0.186984208231957,0.172983928926233,0.137661347459496,0.261096774193548,43.2520652335556
"156",175.5,-0.03664,77.155,14.0519,12.25,2.7218,10.3981,9.9313,2.2435,58.8872,140.7308,8.9,"WA2",175.5,0.322462332467641,0.106775515669602,0.186007018758385,0.172069772965784,0.136922300389503,0.262258064516129,41.6399513876542
"157",176,-0.03069,77.1492,14.2488,12.25,2.5137,10.3176,9.8595,2.2596,58.0866,142.452,8.9,"WA2",176,0.322430324308872,0.106759937722223,0.185984122626243,0.172048354189945,0.136904987859693,0.251870967741936,41.0738148857906
"158",176.5,-0.02473,77.3742,14.1088,12.25,2.5659,10.2017,9.7883,2.2842,57.6464,143.06551,8.9,"WA2",176.5,0.323672020123198,0.107365193051557,0.186873079829298,0.17287996699117,0.137577285272555,0.236,40.762501940877
"159",177,-0.01878,78.318,14.1565,12.25,2.8243,10.0054,9.86,2.2944,58.6862,143.3083,8.9,"WA2",177,0.328880520165692,0.109925141807741,0.190618675552187,0.176384275736308,0.140412880935181,0.22941935483871,41.4977270683611
"160",177.5,-0.01282,77.2249,14.1655,12.25,3.1171,10.1715,10.2204,2.2954,60.0169,143.09599,8.9,"WA2",177.5,0.322848085967292,0.106963357402478,0.186283036545035,0.172327982506373,0.137131020269624,0.228774193548387,42.4386652902847
"161",178,-0.03086,75.3939,14.1927,12.25,3.3045,10.7632,10.594,2.2998,61.3475,142.76601,8.9,"WA2",178,0.312743441362709,0.10210373097023,0.179101355628493,0.165610635471942,0.131708449655426,0.225935483870968,43.3795274472468
"162",178.5,-0.7478,73.4959,14.2754,12.25,3.3389,11.3269,10.9812,2.3079,60.5856,143.089,8.9,"WA2",178.5,0.302269047337859,0.0971974651396787,0.171762314425568,0.158748314924373,0.126184034346787,0.220709677419355,42.8407728695556
"163",179,-1.80375,74.1362,14.4292,12.25,3.2755,11.9228,11.2843,2.3201,58.9637,143.84441,8.9,"WA2",179,0.305802637693029,0.0988379092000189,0.174226275532915,0.161051965136657,0.128036892119019,0.212838709677419,41.693903739074
"164",179.5,-2.85269,76.3489,14.6406,12.25,3.2679,12.55,11.548,2.3264,58.9864,144.16589,8.9,"WA2",179.5,0.318013750263515,0.10462266502674,0.182834572912199,0.169102222787422,0.134525147959384,0.208774193548387,41.7099446872319
"165",180,-4.23254,77.5207,14.761,12.25,3.3422,13.2102,11.8805,2.3265,58.833,143.8503,8.9,"WA2",180,0.324480502064526,0.107760318842553,0.187452712817258,0.173422225731812,0.13801578903387,0.208709677419355,41.6014750263104
"166",180.5,-5.09508,78.4603,14.9113,12.25,3.4498,14.1018,12.2435,2.3308,58.3008,142.5116,8.9,"WA2",180.5,0.329665823785152,0.110314089344741,0.191185761936724,0.176914877188788,0.140842603115024,0.205935483870968,41.2251482111558
"167",181,-5.06633,78.5661,15.0121,12.25,3.484,15.4172,12.5637,2.3208,57.8272,141.8905,8.9,"WA2",181,0.330249696750289,0.110603779850795,0.191607790787698,0.177309761525366,0.141162475373084,0.212387096774193,40.8902810464716
"168",181.5,-5.98477,78.6807,15.0286,12.25,3.5599,16.3344,12.7586,2.2991,58.6055,141.69119,8.9,"WA2",181.5,0.330882133818386,0.110918055396469,0.192065307791312,0.17773785891718,0.141509313726879,0.226387096774193,41.4406556497818
"169",182,-7.19632,78.6914,15.1464,12.25,3.7541,16.7837,12.8361,2.2981,60.6018,141.55811,8.9,"WA2",182,0.330941183352667,0.110947424777564,0.192108045825656,0.17777784917332,0.141541716567243,0.227032258064516,42.8522444388051
"170",182.5,-6.00426,78.6771,15.2537,12.25,3.5565,17.2454,12.8755,2.2971,60.656,142.0864,8.9,"WA2",182.5,0.330862266685356,0.110908175109282,0.192050929426104,0.177724405002718,0.141498412572539,0.227677419354839,42.890571067586
"171",183,-6.9507,78.2364,15.3078,12.25,3.3857,17.6248,13.0337,2.266,57.5181,142.6615,8.9,"WA2",183,0.328430198483696,0.109702458271896,0.190293765981575,0.176080275458453,0.140166722485773,0.247741935483871,40.6718158168319
"172",183.5,-8.83725,77.8978,15.2709,12.25,3.3029,17.923,13.1987,2.2473,54.6629,143.2657,8.9,"WA2",183.5,0.326561584249337,0.108781173554707,0.188947715510563,0.174820891257853,0.139147304138851,0.259806451612903,38.6529438452125
"173",184,-9.16979,79.929,15.1637,12.25,3.3363,18.2717,13.4483,2.2399,53.9217,143.7438,8.9,"WA2",184,0.337771062196267,0.114374576657585,0.19707495779533,0.182425875791225,0.145311758815158,0.26458064516129,38.1288587149405
"174",184.5,-8.43804,81.3571,15.0448,12.25,3.3638,18.492,13.7188,2.2312,55.8171,143.884,8.9,"WA2",184.5,0.345652243495997,0.118404587186165,0.202865160789543,0.1878454491449,0.14971755328863,0.270193548387097,39.4691123346066
"175",185,-8.18398,81.8489,14.9244,12.25,3.2795,18.078,13.7545,2.2226,56.7396,144.1322,8.9,"WA2",185,0.348366314613711,0.119811379944987,0.204873843214599,0.189725829399422,0.151248751679602,0.275741935483871,40.1214296964539
"176",185.5,-7.98483,82.0627,14.7524,12.25,3.1759,17.9384,13.8349,2.2251,55.3718,144.77609,8.9,"WA2",185.5,0.349546201569724,0.120426014759623,0.205749436548713,0.19054553868937,0.151916661949684,0.274129032258065,39.1542550814489
"177",186,-8.47407,81.741,14.5697,12.25,3.1145,18.148,14.0257,2.2441,54.1071,145.17909,8.9,"WA2",186,0.347770852487641,0.119501893184616,0.204432494647397,0.189312659523049,0.1509121919188,0.261870967741935,38.2599454182422
"178",186.5,-9.12191,81.4931,14.3984,12.25,3.072,18.28,14.141,2.2573,53.4099,145.47391,8.9,"WA2",186.5,0.346402779632657,0.11879263585241,0.203419876344439,0.188364718995667,0.15014026278702,0.253354838709677,37.7669273749156
"179",187,-9.59676,81.8809,14.3189,12.25,3.0644,18.9457,14.3178,2.2554,53.2202,145.7704,8.9,"WA2",187,0.348542911351749,0.119903255618102,0.205004804417743,0.189848430436865,0.151348632436194,0.25458064516129,37.6327948692686
"180",187.5,-9.7872,82.0279,14.2527,12.25,2.911,19.6725,14.8245,2.247,52.756,144.64149,8.9,"WA2",187.5,0.349354152617108,0.12032584452974,0.205606819543862,0.190412022310316,0.151807853568369,0.26,37.3045783785315
"181",188,-9.59164,81.8985,14.2785,12.25,3.1101,20.0217,15.6347,2.2417,52.3141,143.6815,8.9,"WA2",188,0.348640039557669,0.119953804977907,0.205076846746762,0.189915874053207,0.151403579912458,0.26341935483871,36.992123814175
"182",188.5,-9.22519,80.6062,14.334,12.25,3.6483,20.3771,16.4648,2.2371,51.8915,143.1218,8.9,"WA2",188.5,0.341508290664986,0.116275440415783,0.199812765815721,0.184988290317168,0.147393497904709,0.266387096774194,36.6933150201459
"183",189,-8.97053,79.1268,14.3477,12.25,3.6869,20.6267,17.1269,2.2329,52.348,143.674,8.9,"WA2",189,0.33334400271959,0.112146292193826,0.19385009531182,0.179407953445943,0.142863021960478,0.269096774193548,37.016114849305
"184",189.5,-8.81618,78.2663,14.184,12.25,3.6765,20.6882,17.4983,2.2016,53.5132,144.51221,8.9,"WA2",189.5,0.3285952060608,0.109784024470834,0.190412796312106,0.176191645229381,0.140256898281848,0.289290322580645,37.840099518439
"185",190,-10.50782,78.3268,13.6679,12.25,3.4874,20.3794,17.5735,2.1946,54.8116,145.4604,8.9,"WA2",190,0.328929084268652,0.109949172065559,0.190653726937762,0.176417071654427,0.140439438743653,0.293806451612903,38.7582108513216
"186",190.5,-11.26906,78.3874,13.5594,12.25,3.2454,21.2115,17.4119,2.24,56.4889,146.1264,8.9,"WA2",190.5,0.329263514341311,0.110114734455502,0.190895167613976,0.176642977484997,0.140622385299651,0.264516129032258,39.9441221708058
"187",191,-11.22781,80.1914,13.7886,12.25,3.0216,22.0781,17.3051,2.2773,58.0658,145.34241,8.9,"WA2",191,0.339219155448175,0.115108957987017,0.198134114845829,0.183417148010178,0.146116795879392,0.240451612903226,41.0590729718667
"188",191.5,-10.24005,81.6776,13.9576,12.25,2.9683,23.0506,17.4284,2.2897,59.1407,146.088,8.9,"WA2",191.5,0.347420970200404,0.119320264936916,0.204173336450819,0.189070050867862,0.150714597965925,0.232451612903226,41.819113036041
"189",192,-10.9792,82.3484,14.2006,12.25,3.0547,22.6822,17.7326,2.3032,57.9982,147.5565,8.9,"WA2",192,0.351122879321515,0.121250257198735,0.206921725934631,0.191643048689453,0.152811328993198,0.223741935483871,41.0112256808651
"190",192.5,-12.34404,82.1292,14.2305,12.25,3.1429,21.8425,18.0421,2.2877,56.8213,148.4032,8.9,"WA2",192.5,0.349913191665958,0.120617569284533,0.206022071796882,0.190800778569708,0.152124687080284,0.233741935483871,40.1790664960151
"191",193,-14.63639,81.6758,14.3279,12.25,3.1067,21.121,18.2281,2.2768,55.2948,147.2733,8.9,"WA2",193,0.34741103663389,0.119315110677865,0.204165980482049,0.189063164676458,0.150708989794282,0.240774193548387,39.099698715286
"192",193.5,-16.88053,79.9624,14.4657,12.25,3.0347,20.4902,18.2081,2.2759,54.8525,147.87489,8.9,"WA2",193.5,0.337955385041594,0.114467902134278,0.197209656212718,0.182551938726351,0.145414117793442,0.241354838709677,38.7869501792044
"193",194,-18.35017,78.5199,14.2913,12.25,2.9385,20.0815,18.1881,2.2733,54.9159,148.81239,8.9,"WA2",194,0.329994735209747,0.110477226482103,0.191423460181246,0.17713728608249,0.141022756538153,0.243032258064516,38.8317855466914
"194",194.5,-20.19682,76.5437,14.2712,12.25,2.6344,19.681,18.0345,2.2731,55.5928,149.5504,8.9,"WA2",194.5,0.319088782906319,0.105140668851329,0.183599426064859,0.169817640751757,0.135102782617148,0.243161290322581,39.3104218958097
"195",195,-19.98716,74.5333,14.3591,12.25,2.4412,19.4642,17.8505,2.2641,56.4643,150.1537,8.9,"WA2",195,0.307994092839113,0.0998627707629532,0.175760445147043,0.162486452481977,0.129191512805793,0.248967741935484,39.9266775441341
"196",195.5,-19.96311,73.3588,14.469,12.25,2.5388,19.5169,17.825,2.2604,56.8957,151.214,8.9,"WA2",195.5,0.30151244068833,0.0968481441144696,0.171236302114122,0.158256561179356,0.125788723606567,0.251354838709677,40.2317278882286
"197",196,-19.92765,74.3448,14.5084,12.25,2.6433,19.836,17.9054,2.2574,56.6499,151.8261,8.9,"WA2",196,0.306953827679111,0.0993755594835381,0.175031606727599,0.161804957450978,0.128642895304705,0.253290322580645,40.0579288406023
"198",196.5,-18.43169,75.8998,14.5438,12.25,2.6866,20.1672,17.9862,2.2561,56.9418,152.10899,8.9,"WA2",196.5,0.31553532541812,0.10343386522942,0.181075585871532,0.167457014362105,0.133197440240042,0.254129032258064,40.2643338998985
"199",197,-14.22634,79.2752,14.6875,12.25,2.6261,20.4877,18.0673,2.2457,58.0277,151.9111,8.9,"WA2",197,0.334162970092239,0.112556600450482,0.194445175704637,0.179964819061743,0.143314614958952,0.260838709677419,41.0321947019805
"200",197.5,-15.71048,79.3261,15.0039,12.25,2.5716,20.8133,18.1305,2.2416,58.5318,151.1351,8.9,"WA2",197.5,0.33444386927868,0.112697531468499,0.194649439122565,0.180155968096807,0.143469653868881,0.263483870967742,41.3886520376676
"201",198,-16.12862,79.3771,15.3204,12.25,2.6008,21.6864,17.8533,2.2342,58.6155,151.75841,8.9,"WA2",198,0.334725320329927,0.112838841228503,0.194854183635989,0.180347568860521,0.143625072341183,0.268258064516129,41.4478515887083
"202",198.5,-16.80407,79.2229,15.4273,12.25,2.6204,22.7251,17.5988,2.2252,58.5596,153.0527,8.9,"WA2",198.5,0.333874344798509,0.112411898853291,0.194235376876817,0.179768491588385,0.143155389519674,0.274064516129032,41.4083437456692
"203",199,-18.18181,79.3089,15.138,12.25,2.6165,23.7779,17.477,2.2131,58.0224,155.25211,8.9,"WA2",199,0.334348948531984,0.112649897055502,0.194580406043923,0.180091366999062,0.143417255151491,0.281870967741936,41.0285166256499
"204",199.5,-19.16036,79.3346,14.7031,12.25,2.6325,24.8127,17.7886,2.206,56.8749,158.442,8.9,"WA2",199.5,0.334490777787221,0.112721076012368,0.194683557660738,0.180187896260465,0.143495551734963,0.286451612903226,40.2171375444383
"205",200,-19.35601,80.8604,14.767,12.25,2.6089,25.7173,18.2889,2.2188,56.4239,156.062,8.9,"WA2",200,0.342911131002771,0.116993682241022,0.200844121545807,0.185953642443363,0.148178389832731,0.278193548387097,39.8982072458172
"206",200.5,-20.06154,82.3861,14.872,12.25,2.5841,26.6793,18.785,2.2316,56.8606,152.64349,8.9,"WA2",200.5,0.351330932353516,0.121359270556683,0.207076608707499,0.191788055120671,0.152929569642438,0.269935483870968,40.2069689079235
"207",201,-19.89419,82.4813,14.6643,12.25,2.647,27.8805,18.7827,2.2156,58.0591,149.51289,8.9,"WA2",201,0.351856307649177,0.121634810010758,0.20746791740903,0.192154415048199,0.153228341536569,0.280258064516129,41.0544616174218
"208",201.5,-19.95304,82.436,14.6604,12.25,3.0211,28.9865,18.6195,2.1902,59.0123,149.11459,8.9,"WA2",201.5,0.351606312891893,0.1215036509244,0.207281681402949,0.191980052291775,0.153086139726748,0.296645161290323,41.7285247141672
"209",202,-21.60338,82.7166,14.9123,12.25,3.2731,29.3762,18.1665,2.1674,57.3451,152.96899,8.9,"WA2",202,0.353154845538559,0.122317438937077,0.208436314744515,0.193061092373465,0.153967972121049,0.311354838709677,40.5497067550777
"210",202.5,-21.66673,81.8769,14.9693,12.25,3.2984,30.051,17.7318,2.182,56.4596,157.7739,8.9,"WA2",202.5,0.348520836759494,0.11989176888322,0.204988432513945,0.189833103633519,0.151336145666189,0.301935483870968,39.9235368999067
"211",203,-21.43967,81.2794,14.8555,12.25,3.3821,31.3748,17.8261,2.1851,55.7018,158.65109,8.9,"WA2",203,0.34522344454145,0.118183220898405,0.202548497713477,0.18754902526366,0.14947629604602,0.299935483870968,39.3876915072113
"212",203.5,-21.21261,80.4672,14.7555,12.25,3.4426,33.4991,18.0486,2.1881,55.2769,154.8455,8.9,"WA2",203.5,0.340741198584136,0.115883787526926,0.199249654211435,0.184461231914651,0.146965111745527,0.298,39.0872388229842
"213",204,-21.00215,79.4705,14.572,12.25,3.4902,35.1326,18.885,2.2176,55.8845,150.0497,8.9,"WA2",204,0.335240762059074,0.11309789664373,0.195229354296573,0.180698659063532,0.143909896199542,0.278967741935484,39.5168012575097
"214",204.5,-20.8318,78.4739,14.2132,12.25,3.5471,36.756,19.4284,2.2379,57.5806,141.797,8.9,"WA2",204.5,0.329740877398818,0.110351303151566,0.191239992260904,0.176965619096564,0.140883703032321,0.265870967741936,40.7160667533806
"215",205,-20.11784,76.4978,14.3352,12.25,3.4386,38.1201,19.2072,2.2495,58.8188,141.23061,8.9,"WA2",205,0.318835476960196,0.105018484892199,0.183419103896715,0.169648971350923,0.134966582021805,0.258387096774194,41.5915736497898
"216",205.5,-19.60259,74.0378,14.4206,12.25,2.9741,39.0734,18.824,2.2616,57.0673,141.3371,8.9,"WA2",205.5,0.305259602723563,0.098584841319581,0.173846833649013,0.160697193164365,0.127751435968618,0.25058064516129,40.3530638238891
