"","DEPT","SP","GR","CALI","SFL_A","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"1180",614.5,-40.00343,73.3549,NA,27.0413,11.405,14.0852,NA,NA,NA,NA,145.4176,"SB20",614.5,0.491365854292295,0.209662297764336,0.322147241865555,0.299768804366083,0.243579823458946,NA,NA
"1181",615,-38.24202,74.0737,NA,28.784,11.4995,14.186,NA,NA,NA,NA,146.44321,"SB20",615,0.498036344333888,0.214712070483192,0.328205788061247,0.305471793883288,0.248530144540418,NA,NA
"1182",615.5,-40.11641,75.4068,NA,32.5548,11.6075,14.3781,NA,NA,NA,NA,147.3848,"SB20",615.5,0.510407560631117,0.224309254950731,0.33959146831993,0.316195990334242,0.257887762843374,NA,NA
"1183",616,-38.3525,76.4953,NA,35.3851,11.7328,14.6201,NA,NA,NA,NA,148.3885,"SB20",616,0.520508880066668,0.232374518338062,0.349033986329023,0.325097067543163,0.265703725880688,NA,NA
"1184",616.5,-35.46729,78.0697,NA,36.5909,11.8874,14.86,NA,NA,NA,NA,148.94971,"SB20",616.5,0.535119369106017,0.244416018799401,0.36292766787262,0.338207011304892,0.277298223206231,NA,NA
"1185",617,-36.24898,80.5146,NA,35.7344,12.0522,15.0803,NA,NA,NA,NA,148.92821,"SB20",617,0.557808129682938,0.264033111510266,0.38506891254168,0.359135089241459,0.296016208192938,NA,NA
"1186",617.5,-39.57867,81.4186,NA,34.1212,12.1459,15.193,NA,NA,NA,NA,147.9912,"SB20",617.5,0.566197282434191,0.271580497184703,0.393433591759407,0.367054223924968,0.303167506253422,NA,NA
"1187",618,-43.11196,80.4825,NA,33.7709,12.0981,14.6157,NA,NA,NA,NA,146.632,"SB20",618,0.557510240519979,0.26376808646471,0.384773677170318,0.358855714329221,0.295764614369689,NA,NA
"1188",618.5,-45.52655,79.2564,NA,34.1817,11.9127,14.4385,NA,NA,NA,NA,145.2654,"SB20",618.5,0.546131988099282,0.253795204728783,0.373587572511854,0.348277000182459,0.286272304598534,NA,NA
"1189",619,-41.59754,78.4988,NA,34.4957,11.5578,14.4617,NA,NA,NA,NA,144.3513,"SB20",619,0.539101432651993,0.247776912797567,0.366763422499363,0.341829303953373,0.280519427841309,NA,NA
"1190",619.5,-34.91833,78.1086,NA,32.6123,11.338,14.5053,NA,NA,NA,NA,143.78999,"SB20",619.5,0.535480362515335,0.244719287392333,0.363274525546057,0.338534512431925,0.277589144743488,NA,NA
"1191",620,-33.66751,77.0807,NA,28.7569,11.3982,14.596,NA,NA,NA,NA,144.15041,"SB20",620,0.525941413275277,0.236799231226409,0.35416715742301,0.329938814790881,0.269974219437744,NA,NA
"1192",620.5,-34.2585,76.271,NA,29.747,11.9144,14.6396,NA,NA,NA,NA,144.5088,"SB20",620.5,0.518427367940444,0.230695428084248,0.347077397963332,0.323252111294983,0.264079982982344,NA,NA
"1193",621,-37.7546,77.0498,NA,31.1365,12.1256,14.7312,NA,NA,NA,NA,144.4227,"SB20",621,0.525654660155793,0.236564130989347,0.353895238449575,0.329682279893313,0.269747613428234,NA,NA
"1194",621.5,-38.70969,78.4658,NA,33.449,12.1659,14.6136,NA,NA,NA,NA,143.2196,"SB20",621.5,0.538795191456428,0.247517222663857,0.366467681029168,0.341549973821476,0.280270753260596,NA,NA
"1195",622,-41.12238,80.2831,NA,35.8153,11.9873,14.5371,NA,NA,NA,NA,142.6064,"SB20",622,0.555659801295864,0.262126321360381,0.38294245130387,0.357123064681789,0.294205309727556,NA,NA
"1196",622.5,-42.22387,81.4864,NA,34.1424,11.8197,14.5454,NA,NA,NA,NA,141.8111,"SB20",622.5,0.566826468890535,0.2721531242087,0.394064873039287,0.367652185907021,0.303709036955123,NA,NA
"1197",623,-36.86835,81.3199,NA,30.2856,11.6829,14.735,NA,NA,NA,NA,141.41409,"SB20",623,0.565281342858363,0.270748544050484,0.392515586317261,0.366184749144568,0.302380474883741,NA,NA
"1198",623.5,-34.66515,81.5416,NA,28.5346,11.6464,14.7315,NA,NA,NA,NA,141.79111,"SB20",623.5,0.56733872689039,0.272620016694583,0.394579243356886,0.368139439984859,0.304150468797107,NA,NA
"1199",624,-34.28053,81.9357,NA,27.3149,11.5628,14.3302,NA,NA,NA,NA,142.9749,"SB20",624,0.570995989168342,0.275971274443075,0.398262219137716,0.371629119741783,0.307316213122254,NA,NA
"1200",624.5,-33.88082,79.8817,NA,27.4454,11.2826,13.8562,NA,NA,NA,NA,144.2907,"SB20",624.5,0.551934794753439,0.258844919029261,0.379270337641077,0.353649648239484,0.291084828184311,NA,NA
"1201",625,-33.12321,78.4884,NA,27.705,10.985,13.4459,NA,NA,NA,NA,145.8642,"SB20",625,0.539004920275209,0.247695049046881,0.366670205577335,0.341741258988618,0.280441040566809,NA,NA
"1202",625.5,-33.4725,79.0762,NA,25.9591,10.6936,13.2332,NA,NA,NA,NA,147.0504,"SB20",625.5,0.544459725570769,0.252353864250181,0.371958371125302,0.346737279227597,0.284896272894404,NA,NA
"1203",626,-37.63959,79.288,NA,24.4078,10.6927,13.1715,NA,NA,NA,NA,147.3457,"SB20",626,0.546425237244126,0.254048596881513,0.373873659859085,0.348547400771701,0.286514103867919,NA,NA
"1204",626.5,-41.89307,79.3928,NA,23.8876,10.7531,13.2433,NA,NA,NA,NA,147.36571,"SB20",626.5,0.547397785040953,0.254890326080461,0.374823288760146,0.349445015604724,0.287317086001362,NA,NA
"1205",627,-38.47887,79.7961,NA,24.0269,10.9035,13.3928,NA,NA,NA,NA,146.8398,"SB20",627,0.551140423652214,0.258149194306862,0.378489696234787,0.352911420765747,0.290422543751724,NA,NA
"1206",627.5,-39.22476,80.3212,NA,24.0716,11.0755,13.5814,NA,NA,NA,NA,145.5343,"SB20",627.5,0.556013370676199,0.262439416866719,0.383291986584736,0.357453757711634,0.294502778643424,NA,NA
"1207",628,-40.97565,80.4324,NA,23.3384,11.3143,13.6854,NA,NA,NA,NA,145.2103,"SB20",628,0.557045310704893,0.263354853643383,0.384313132824853,0.358419929025912,0.295372257558475,NA,NA
"1208",628.5,-40.84873,79.6258,NA,22.824,11.5211,13.7562,NA,NA,NA,NA,145.7049,"SB20",628.5,0.549560033482371,0.256769267587145,0.376939175219333,0.351445320825464,0.289108230315658,NA,NA
"1209",629,-36.73142,77.6441,NA,22.9503,11.7332,13.8674,NA,NA,NA,NA,147.14999,"SB20",629,0.531169785686843,0.241116271276805,0.359144058873803,0.334635228661654,0.274129449019822,NA,NA
"1210",629.5,-37.00361,75.1281,NA,25.0614,11.7061,13.9907,NA,NA,NA,NA,148.8031,"SB20",629.5,0.507821214534022,0.222277600185945,0.337194989067632,0.313937983450394,0.255912151102648,NA,NA
"1211",630,-40.6449,73.6767,NA,26.6987,11.7328,14.4116,NA,NA,NA,NA,149.62511,"SB20",630,0.494352169950871,0.211912356378466,0.324852670677181,0.302315166379185,0.245787916594381,NA,NA
"1212",630.5,-43.83099,73.5836,NA,24.8181,12.0737,14.8167,NA,NA,NA,NA,149.2386,"SB20",630.5,0.493488198577927,0.211259619056316,0.324068810940848,0.301577345773026,0.245147745848927,NA,NA
"1213",631,-38.47558,74.8454,NA,23.8068,12.4454,14.9875,NA,NA,NA,NA,148.5739,"SB20",631,0.505197748292009,0.220230507998991,0.334772877130109,0.311656243032054,0.253918679528835,NA,NA
"1214",631.5,-40.66837,76.2019,NA,24.8901,12.6906,15.149,NA,NA,NA,NA,148.5643,"SB20",631.5,0.517786117437002,0.230179954960678,0.346475769366694,0.32268486823904,0.263581143898051,NA,NA
"1215",632,-43.87866,76.2622,NA,29.1247,12.5837,15.28,NA,NA,NA,NA,148.7429,"SB20",632,0.518345703621627,0.230629734608613,0.347000749838598,0.323179842366214,0.264016418781013,NA,NA
"1216",632.5,-41.58165,75.7001,NA,32.1354,12.5642,15.5379,NA,NA,NA,NA,148.93539,"SB20",632.5,0.513129395257159,0.226461943724151,0.342122786360323,0.318581500643994,0.259978052234553,NA,NA
"1217",633,-38.25094,75.4602,NA,30.127,12.8557,15.7551,NA,NA,NA,NA,148.7787,"SB20",633,0.510903114565759,0.22470006863269,0.340051624736121,0.316629605949678,0.25826747717513,NA,NA
"1218",633.5,-37.45993,76.3665,NA,29.2971,13.1168,15.7727,NA,NA,NA,NA,147.763,"SB20",633.5,0.519313611400339,0.231409237159015,0.347909762617136,0.324036949241055,0.264770479858437,NA,NA
"1219",634,-36.80542,79.134,NA,29.729,13.105,15.605,NA,NA,NA,NA,146.3576,"SB20",634,0.54499611166482,0.252815507788307,0.372480533774005,0.347230735883063,0.285337116592734,NA,NA
"1220",634.5,-36.1982,80.0961,NA,31.1924,12.7873,15.407,NA,NA,NA,NA,145.2291,"SB20",634.5,0.553924434520992,0.260593715545784,0.381229366284559,0.355502505576448,0.292748515410888,NA,NA
"1221",635,-35.796,80.277,NA,31.238,12.5115,15.2002,NA,NA,NA,NA,144.2184,"SB20",635,0.555603193074866,0.262076219569587,0.382886504871444,0.357070135286209,0.294157704156083,NA,NA
"1222",635.5,-33.12918,80.8992,NA,27.8966,12.2786,14.8757,NA,NA,NA,NA,143.3524,"SB20",635.5,0.561377231616712,0.26722425416843,0.388615716264619,0.362492063739822,0.299043050374564,NA,NA
"1223",636,-33.26567,82.8063,NA,24.7625,12.0334,14.5295,NA,NA,NA,NA,142.537,"SB20",636,0.579075188709537,0.283486851571527,0.406464713164122,0.37940670090006,0.314398733539439,NA,NA
"1224",636.5,-32.45296,84.1349,NA,24.6788,11.8029,14.1913,NA,NA,NA,NA,142.2261,"SB20",636.5,0.591404644843733,0.295260577931489,0.41916074907486,0.391461103644209,0.325449960473339,NA,NA
"1225",637,-26.78835,84.5781,NA,25.6847,11.5467,13.8696,NA,NA,NA,NA,142.17619,"SB20",637,0.595517556900542,0.29927164761538,0.42344444458912,0.395532959495545,0.329203491700645,NA,NA
"1226",637.5,-26.23524,84.5377,NA,26.7679,11.254,13.5803,NA,NA,NA,NA,142.3894,"SB20",637.5,0.59514264343688,0.298904262517923,0.423052950802988,0.395160725165229,0.328859924230148,NA,NA
"1227",638,-26.17313,84.2057,NA,27.2059,10.8724,13.2416,NA,NA,NA,NA,142.71539,"SB20",638,0.592061671408765,0.295898499299062,0.419843419676726,0.392109852748944,0.326047294603926,NA,NA
"1228",638.5,-30.29092,84.1369,NA,27.0765,10.6489,12.8924,NA,NA,NA,NA,143.1799,"SB20",638.5,0.591423204916192,0.295278583559373,0.41918002502199,0.391479420947461,0.325466822461407,NA,NA
"1229",639,-30.02351,84.4464,NA,26.5511,10.523,12.961,NA,NA,NA,NA,144.07449,"SB20",639,0.594295376129148,0.298075308620763,0.422168962755983,0.394320299870329,0.328084543495657,NA,NA
"1230",639.5,-26.3584,84.1831,NA,26.6121,10.4239,12.5832,NA,NA,NA,NA,144.96851,"SB20",639.5,0.591851942589984,0.295694752221936,0.419625437482927,0.391902695352335,0.325856526235331,NA,NA
"1231",640,-28.48749,83.1163,NA,27.9448,10.4089,12.3418,NA,NA,NA,NA,145.88049,"SB20",640,0.581951999940608,0.286200790345108,0.409407677908908,0.38219915395069,0.316950747620472,NA,NA
"1232",640.5,-34.93488,81.998,NA,28.847,10.2416,12.1648,NA,NA,NA,NA,146.39841,"SB20",640.5,0.571574135425425,0.276503930185003,0.398846141363701,0.372182535844221,0.307818942381217,NA,NA
"1233",641,-38.89627,82.3773,NA,28.1836,10.1854,12.2139,NA,NA,NA,NA,145.80051,"SB20",641,0.575094053167184,0.279763986320021,0.402411341067013,0.375562324766589,0.31089326170758,NA,NA
"1234",641.5,-37.29586,83.627,NA,27.1935,10.2235,12.241,NA,NA,NA,NA,144.9966,"SB20",641.5,0.586691314442892,0.290715682285569,0.414281642829683,0.386826187689831,0.321190044352319,NA,NA
"1235",642,-39.86465,84.2787,NA,28.1149,10.1894,12.2244,NA,NA,NA,NA,144.55679,"SB20",642,0.592739114053501,0.296557369594564,0.420547954590349,0.392779443630047,0.326664095870907,NA,NA
"1236",642.5,-36.22643,84.6043,NA,29.2329,10.0127,12.07,NA,NA,NA,NA,144.58121,"SB20",642.5,0.595760693849749,0.299510091203149,0.423698442911586,0.39577447338506,0.329426452598133,NA,NA
"1237",643,-29.99733,84.5767,NA,27.3699,9.8782,11.8603,NA,NA,NA,NA,145.15691,"SB20",643,0.595504564849821,0.299258910539222,0.423430874569108,0.395520056707166,0.329191581133268,NA,NA
"1238",643.5,-26.80781,84.5309,NA,23.6013,9.8568,11.7708,NA,NA,NA,NA,145.78461,"SB20",643.5,0.595079539190521,0.298842460147524,0.422987075813395,0.395098092893543,0.328802124033202,NA,NA
"1239",644,-31.4959,84.636,NA,21.8272,9.8078,11.6925,NA,NA,NA,NA,146.1506,"SB20",644,0.596054870998216,0.299798788591548,0.424005875971618,0.396066807170783,0.32969637861561,NA,NA
"1240",644.5,-36.09329,84.8167,NA,22.5561,9.7562,11.6308,NA,NA,NA,NA,146.0289,"SB20",644.5,0.597731773544844,0.301448620789681,0.425760737718143,0.397735724235609,0.331238403403177,NA,NA
"1241",645,-36.67287,84.5114,NA,23.1661,9.7287,11.6198,NA,NA,NA,NA,145.89191,"SB20",645,0.59489857848405,0.298665288218587,0.422798201547918,0.394918519233383,0.328636418163866,NA,NA
"1242",645.5,-38.96097,83.2964,NA,24.3765,9.8314,11.8466,NA,NA,NA,NA,146.24561,"SB20",645.5,0.583623334465498,0.287786721386139,0.411122843344582,0.383827087645519,0.318440744082611,NA,NA
"1243",646,-37.01535,82.331,NA,26.6691,9.9568,12.0779,NA,NA,NA,NA,148.1817,"SB20",646,0.574664387489769,0.279364462431252,0.401975215201698,0.375148801085445,0.310516735614893,NA,NA
"1244",646.5,-35.59735,82.4397,NA,28.714,10.1148,12.3136,NA,NA,NA,NA,149.4539,"SB20",646.5,0.575673127427889,0.280303134497724,0.402999533061124,0.376120068904152,0.311401271839026,NA,NA
"1245",647,-32.95203,83.8121,NA,30.3063,10.2397,12.5057,NA,NA,NA,NA,149.5361,"SB20",647,0.588409049148928,0.292365673247267,0.416056102147831,0.388511486107806,0.322737434262364,NA,NA
"1246",647.5,-31.05712,84.8737,NA,31.4879,10.5733,12.6823,NA,NA,NA,NA,149.0578,"SB20",647.5,0.598260735609912,0.301970517590749,0.426315138141881,0.398263059457245,0.331726009521477,NA,NA
"1247",648,-33.10022,85.6059,NA,33.7749,10.7659,12.9126,NA,NA,NA,NA,148.2757,"SB20",648,0.605055578136977,0.308737945415482,0.43347302291971,0.40507531571386,0.33804086787726,NA,NA
"1248",648.5,-35.47031,86.1496,NA,36.5915,10.867,13.0227,NA,NA,NA,NA,147.91299,"SB20",648.5,0.610101133834827,0.313839995983515,0.438831950725319,0.410180237736798,0.342792398682294,NA,NA
"1249",649,-36.08679,86.1677,NA,36.9832,10.7373,12.9748,NA,NA,NA,NA,147.5797,"SB20",649,0.610269102490576,0.314010983503878,0.439010997165642,0.410350869787235,0.342951506010902,NA,NA
"1250",649.5,-35.90598,86.2377,NA,35.6978,10.5688,12.905,NA,NA,NA,NA,147.3548,"SB20",649.5,0.610918705026624,0.314672954918687,0.439703834502035,0.411011191355287,0.343567404061132,NA,NA
"1251",650,-35.34797,87.2944,NA,33.655,10.4299,12.9052,NA,NA,NA,NA,147.32471,"SB20",650,0.620724919310085,0.324801036723388,0.450238864941174,0.421060717815983,0.352975384462755,NA,NA
"1252",650.5,-34.61436,88.3023,NA,32.0138,10.3329,12.8039,NA,NA,NA,NA,147.7377,"SB20",650.5,0.630078267825558,0.334701647133179,0.460421702925392,0.430790875600808,0.362146526820651,NA,NA
"1253",651,-33.93105,87.8692,NA,31.5934,10.2935,12.8492,NA,NA,NA,NA,148.7372,"SB20",651,0.626059084134664,0.330418185852312,0.456029900083437,0.426592247006508,0.358181584572436,NA,NA
"1254",651.5,-36.40634,86.7963,NA,34.8761,10.2934,12.5911,NA,NA,NA,NA,148.87621,"SB20",651.5,0.61610253326429,0.319995188676785,0.445255088925104,0.416304505758738,0.348514706994011,NA,NA
"1255",652,-41.00473,85.2028,NA,39.108,10.275,12.4735,NA,NA,NA,NA,147.8571,"SB20",652,0.601314795532962,0.3049976689954,0.429524033033671,0.401316126639356,0.334552517691425,NA,NA
"1256",652.5,-41.47762,82.9228,NA,37.9243,10.2268,12.6289,NA,NA,NA,NA,145.7039,"SB20",652.5,0.580156312930246,0.284504419483386,0.407569321937303,0.38045469404615,0.315355924645407,NA,NA
"1257",653,-38.5224,80.9715,NA,37.1247,10.1887,12.5245,NA,NA,NA,NA,144.2881,"SB20",653,0.562048178236088,0.267827417707322,0.389284432900627,0.363125138312874,0.299614631154029,NA,NA
"1258",653.5,-38.231,82.4936,NA,38.0277,10.1425,12.405,NA,NA,NA,NA,143.8877,"SB20",653.5,0.576173321380647,0.280769485975633,0.403507982969809,0.376602231452581,0.311840594515916,NA,NA
"1259",654,-35.94949,85.1139,NA,38.0094,10.0851,12.2407,NA,NA,NA,NA,146.03329,"SB20",654,0.60048980031218,0.304177603817743,0.428655872407722,0.400489984923554,0.333787099090474,NA,NA
"1260",654.5,-37.72138,86.7372,NA,37.1852,10.028,12.1021,NA,NA,NA,NA,147.80389,"SB20",654.5,0.615554083123141,0.319428742304494,0.444665876162164,0.415742450137811,0.347988538008505,NA,NA
"1261",655,-37.09176,86.8869,NA,35.816,10.0015,11.7829,NA,NA,NA,NA,148.37849,"SB20",655,0.616943304546661,0.320865096486798,0.446159219328828,0.41716706753774,0.349322590340554,NA,NA
"1262",655.5,-33.41815,86.2753,NA,33.8761,9.9432,11.9236,NA,NA,NA,NA,148.07249,"SB20",655.5,0.611267634388845,0.315028983688165,0.440076244786483,0.411366153244342,0.343898600996991,NA,NA
"1263",656,-34.03884,86.682,NA,31.0269,9.9092,11.9479,NA,NA,NA,NA,147.3396,"SB20",656,0.615041825123285,0.318900394778864,0.444115949930619,0.415217918020173,0.347497679881294,NA,NA
"1264",656.5,-34.69413,87.0124,NA,30.071,9.8753,11.8791,NA,NA,NA,NA,147.42419,"SB20",656.5,0.618107949093433,0.322073204214961,0.447413371732399,0.418363766688573,0.350444222996472,NA,NA
"1265",657,-31.22352,86.6727,NA,32.8373,9.8415,11.6761,NA,NA,NA,NA,147.7413,"SB20",657,0.614955520786353,0.318811448010115,0.444023337749419,0.415129586941356,0.347415036887601,NA,NA
"1266",657.5,-28.61081,86.304,NA,36.034,9.7734,11.4765,NA,NA,NA,NA,148.1842,"SB20",657.5,0.611533971428625,0.315300954178499,0.440360626017338,0.411637224308052,0.344151577979831,NA,NA
"1267",658,-30.3812,86.8623,NA,32.1056,9.6399,11.2804,NA,NA,NA,NA,148.4445,"SB20",658,0.616715015655421,0.320628710810961,0.445913622736867,0.416932750185111,0.349103079179502,NA,NA
"1268",658.5,-34.24099,88.91,NA,30.3745,9.396,11.0877,NA,NA,NA,NA,148.79829,"SB20",658.5,0.63571774584208,0.340786873279334,0.466625419941609,0.43672722524288,0.367772069126576,NA,NA
"1269",659,-37.15998,90.2342,NA,32.6476,9.1972,10.8982,NA,NA,NA,NA,149.4832,"SB20",659,0.648006369816868,0.354355613142268,0.480312706771062,0.449848478410257,0.380288271449624,NA,NA
"1270",659.5,-36.64177,90.5994,NA,31.469,9.0223,10.7252,NA,NA,NA,NA,149.9454,"SB20",659.5,0.651395439047794,0.358173570634126,0.484128713725249,0.453512788946144,0.383803875810468,NA,NA
"1271",660,-34.55636,90.8827,NA,26.1656,8.9136,10.5595,NA,NA,NA,NA,149.7205,"SB20",660,0.654024473311544,0.361158251248999,0.487101313453405,0.456369136088447,0.386550469061263,NA,NA
"1272",660.5,-34.69755,91.9919,NA,24.1899,8.8005,10.3963,NA,NA,NA,NA,149.4713,"SB20",660.5,0.664317889497041,0.373039703392859,0.498844696032147,0.467670216054833,0.397470450275176,NA,NA
"1273",661,-32.48624,93.5037,NA,24.0306,8.7315,10.2689,NA,NA,NA,NA,149.222,"SB20",661,0.678347448268438,0.389747162905778,0.515122761659219,0.483382429909922,0.412794585034075,NA,NA
"1274",661.5,-27.28823,94.3129,NA,24.0727,8.6351,10.2689,NA,NA,NA,NA,149.5491,"SB20",661.5,0.685856853585156,0.398940017756707,0.523966651381093,0.49194338652071,0.421213920798444,NA,NA
"1275",662,-32.47372,93.8299,NA,26.6862,8.6433,10.2689,NA,NA,NA,NA,150.0211,"SB20",662,0.681374596086423,0.39343164686942,0.518676786547635,0.486820612898871,0.416169955653097,NA,NA
"1276",662.5,-34.1207,93.2202,NA,29.1289,8.7146,10.2689,NA,NA,NA,NA,150.502,"SB20",662.5,0.675716557997442,0.386568133699825,0.512046053847732,0.480408284690458,0.409881191083871,NA,NA
"1277",663,-33.85909,92.8421,NA,27.2867,8.7852,10.2987,NA,NA,NA,NA,150.98531,"SB20",663,0.672207776299159,0.382361549788825,0.507960115302505,0.476461762483853,0.406024457015249,NA,NA
"1278",663.5,-33.42818,91.9285,NA,26.3491,8.8543,10.3326,NA,NA,NA,NA,151.4687,"SB20",663.5,0.663729535200105,0.372352095025791,0.49816893919464,0.467019158777029,0.396839039005715,NA,NA
"1279",664,-32.80527,89.9922,NA,26.8634,8.7991,10.3667,NA,NA,NA,NA,151.952,"SB20",664,0.645760601049386,0.351843860620969,0.477793885945988,0.447431277468899,0.377974021007851,NA,NA
"1280",664.5,-36.87656,87.5825,NA,27.112,8.8863,10.4008,NA,NA,NA,NA,152.47501,"SB20",664.5,0.623398497747735,0.327606846485494,0.453136082055609,0.423827434803961,0.355576904754343,NA,NA
"1281",665,-37.84965,85.9873,NA,26.0594,8.9452,10.435,NA,NA,NA,NA,152.7951,"SB20",665,0.608594983954817,0.312310063378789,0.437228329654405,0.408652189389593,0.341368386423781,NA,NA
"1282",665.5,-40.09563,85.3851,NA,25.4268,9.0204,10.4694,NA,NA,NA,NA,152.3429,"SB20",665.5,0.603006546137556,0.30668474686195,0.431307408076751,0.403013515597531,0.336126503232,NA,NA
"1283",666,-39.05203,85.5237,NA,24.9185,9.0675,10.5039,NA,NA,NA,NA,151.4817,"SB20",666,0.604292759158932,0.307972314314524,0.432666083315782,0.40430698141667,0.337327159815913,NA,NA
"1284",666.5,-41.79261,85.729,NA,24.2643,9.0126,10.5384,NA,NA,NA,NA,150.62061,"SB20",666.5,0.606197950596799,0.309887334053683,0.434683065940508,0.406227642180928,0.339111971717654,NA,NA
"1285",667,-43.79971,85.6317,NA,23.7882,8.9744,10.5731,NA,NA,NA,NA,150.52609,"SB20",667,0.605295003071692,0.308978561994492,0.433726471933973,0.405316658423353,0.338265129372131,NA,NA
"1286",667.5,-42.5434,85.0478,NA,22.9638,8.9541,10.6016,NA,NA,NA,NA,150.9529,"SB20",667.5,0.599876389917426,0.303568982756205,0.428011010431432,0.399876401669734,0.333218895270615,NA,NA
"1287",668,-40.47449,84.3041,NA,21.5875,8.9612,10.6292,NA,NA,NA,NA,151.37981,"SB20",668,0.592974826973725,0.296786888930183,0.4207932493382,0.393012587355078,0.326878924978054,NA,NA
"1288",668.5,-38.25498,83.9108,NA,21.1229,8.9661,10.6568,NA,NA,NA,NA,151.80659,"SB20",668.5,0.589324988724756,0.293248465992533,0.417004017424522,0.389411936018831,0.323564927898651,NA,NA
"1289",669,-40.52147,83.5906,NA,21.2292,8.9501,10.6845,NA,NA,NA,NA,152.23351,"SB20",669,0.586353521124146,0.290392065188605,0.413933191490726,0.386495291713231,0.320886434020735,NA,NA
"1290",669.5,-42.70876,83.1887,NA,21.4672,8.8933,10.7123,NA,NA,NA,NA,152.5907,"SB20",669.5,0.582623874563606,0.28683751588372,0.410096694882459,0.382853084732215,0.317549071972226,NA,NA
"1291",670,-43.90685,84.353,NA,21.6047,8.837,10.6471,NA,NA,NA,NA,153.0074,"SB20",670,0.593428620745335,0.297229149711234,0.421265715771618,0.393461671807206,0.327292827859413,NA,NA
"1292",670.5,-45.26833,87.0693,NA,21.7947,8.8302,10.5678,NA,NA,NA,NA,152.94901,"SB20",670.5,0.618635983154878,0.322622133924784,0.44798265492889,0.41890705101887,0.350953732697933,NA,NA
"1293",671,-47.19932,88.86,NA,22.1988,8.8706,10.6513,NA,NA,NA,NA,152.6707,"SB20",671,0.635253744030617,0.340282866959695,0.46611316091231,0.436236794707086,0.367306443737357,NA,NA
