"","DEPT","SP","GR","CALI","LL8","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"4023",2089,-1.819,82.4355,8.4934,NA,NA,NA,7.0916,8.6448,2.4069,39.346,102.0991,"SB16",2089,0.392480966170433,0.144105526919482,0.238605461709315,0.221323112185993,0.177189264555263,0.156838709677419,27.8220444466331
"4024",2089.5,-1.72834,82.1241,8.4862,NA,NA,NA,7.2939,8.8822,2.4257,38.5874,102.5371,"SB16",2089.5,0.390251672507168,0.142810790823793,0.236850923405757,0.219678652928587,0.175828907707765,0.144709677419355,27.2856040766073
"4025",2090,-1.49818,81.4103,8.4601,NA,NA,NA,7.5021,9.0291,2.4409,38.6998,102.8221,"SB16",2090,0.385141621714494,0.139870743057221,0.232849521619966,0.215928687420029,0.172731186855674,0.134903225806452,27.3650572712751
"4026",2090.5,-1.32922,80.4372,8.4268,NA,NA,NA,7.6656,9.1785,2.442,39.1424,102.9556,"SB16",2090.5,0.378175257990271,0.135924238924369,0.22744000440568,0.210859941759133,0.168553626885059,0.134193548387097,27.678019127716
"4027",2091,-0.96376,79.4938,8.4286,NA,NA,NA,7.7677,9.3303,2.452,39.2524,103.0814,"SB16",2091,0.371421514759943,0.132164914458047,0.222245230607693,0.205993327421357,0.164552806746506,0.127741935483871,27.7557851966224
"4028",2091.5,-0.7146,79.0674,8.4272,NA,NA,NA,7.8468,9.4846,2.4591,39.0737,103.4565,"SB16",2091.5,0.368368943090013,0.130487016193775,0.219913197518685,0.203808902098155,0.162760177374362,0.123161290322581,27.6294154877861
"4029",2092,-0.49304,79.1506,8.4107,NA,NA,NA,7.7779,9.5361,2.4583,38.5888,104.8103,"SB16",2092,0.368964566830487,0.13081338030883,0.220367453769162,0.204234391737492,0.163109198885367,0.123677419354839,27.2865423015088
"4030",2092.5,-0.34068,79.6804,8.4135,NA,NA,NA,7.6538,9.2348,2.4518,38.6102,105.948,"SB16",2092.5,0.372757372812497,0.132903333881887,0.223268876949349,0.206952238179759,0.16534034635584,0.127870967741935,27.3016839684331
"4031",2093,-0.31702,82.4853,8.5089,NA,NA,NA,7.5006,8.9502,2.4454,39.5935,106.1853,"SB16",2093,0.392837481342015,0.144313272342856,0.238886555871332,0.221586580359187,0.177407324905733,0.132,27.9969879295077
"4032",2093.5,-0.38706,86.0361,8.5022,NA,NA,NA,7.5231,8.8531,2.4552,40.2245,105.8099,"SB16",2093.5,0.418257442612154,0.159626272464291,0.259291276542528,0.240719255234783,0.193325777818221,0.125677419354839,28.4431555480729
"4033",2094,-0.3771,88.4552,8.4166,NA,NA,NA,7.5456,8.9679,2.4575,40.4476,105.182,"SB16",2094,0.435575632402791,0.170645414914427,0.273610243545939,0.254154924242226,0.204606191694973,0.124193548387097,28.6009070642651
"4034",2094.5,-0.34373,88.7944,8.3849,NA,NA,NA,7.5682,9.1059,2.4658,40.6707,104.5143,"SB16",2094.5,0.438003944575493,0.172229986122027,0.275645634194366,0.256065437033028,0.206217312361114,0.118838709677419,28.7586505344819
"4035",2095,-0.31038,88.8839,8.3814,NA,NA,NA,7.3281,9.0076,2.4703,41.2514,104.1287,"SB16",2095,0.438644669632854,0.172649732988577,0.27618382794189,0.256570640344084,0.206643645668184,0.115935483870968,29.1692598723075
"4036",2095.5,-0.25961,88.2725,8.3647,NA,NA,NA,7.0578,8.4591,2.4687,41.7127,104.1257,"SB16",2095.5,0.434267694213072,0.169796013015583,0.272516776725471,0.25312861737314,0.2037414517018,0.116967741935484,29.4954489942317
"4037",2096,-0.12185,86.9653,8.3701,NA,NA,NA,6.7974,8.1247,2.4608,42.5714,103.5964,"SB16",2096,0.424909528906007,0.163801044212047,0.264750707268773,0.245840946878071,0.197615707854627,0.122064516129032,30.1026493660118
"4038",2096.5,-0.03429,85.8334,8.3882,NA,NA,NA,6.5692,8.0013,2.4582,43.1011,102.9636,"SB16",2096.5,0.416806325638667,0.158724992848363,0.258107005433996,0.239608398061171,0.192396953335433,0.123741935483871,30.4772056894706
"4039",2097,0,85.5215,8.3672,NA,NA,NA,6.6812,8.0339,2.4581,42.3431,102.7805,"SB16",2097,0.414573452505808,0.157344704304795,0.256289382185065,0.237903553465339,0.190972596654693,0.123806451612903,29.9412211311384
"4040",2097.5,0,86.1736,8.3422,NA,NA,NA,6.828,8.2826,2.4757,42.0349,102.5684,"SB16",2097.5,0.419241796750558,0.160239560779415,0.260095975046943,0.241474100193424,0.193957258658806,0.112451612903226,29.7232691958274
"4041",2098,0,86.6709,8.3421,NA,NA,NA,7.0347,8.6712,2.4672,42.7591,101.7882,"SB16",2098,0.422801937208944,0.162470628221085,0.263015534956956,0.244212992982888,0.196250787953262,0.117935483870968,30.2353645718747
"4042",2098.5,0,86.3149,8.3533,NA,NA,NA,7.2852,9.078,2.4571,43.3497,101.2033,"SB16",2098.5,0.420253354857877,0.160871413260061,0.260924057322833,0.242250906043955,0.194607390885924,0.124451612903226,30.6529931515175
"4043",2099,0,86.0353,8.3548,NA,NA,NA,7.7448,9.5038,2.4708,43.6108,102.1771,"SB16",2099,0.418251715460803,0.159622708769666,0.259286597872626,0.240714866494909,0.193322107110607,0.115612903225806,30.8376007739204
"4044",2099.5,0,86.6396,8.4457,NA,NA,NA,8.2726,10.0084,2.472,43.1316,103.4358,"SB16",2099.5,0.422577862412348,0.162329603598038,0.262831352998506,0.24404019876175,0.196105986534906,0.114838709677419,30.4987549458108
"4045",2100,0,87.2816,8.4325,NA,NA,NA,8.9194,10.6998,2.4674,42.5802,104.7737,"SB16",2100,0.427173901371295,0.165238464250714,0.266620614716809,0.247595443387961,0.199088138290685,0.117806451612903,30.1088633993384
"4046",2100.5,-0.02161,87.853,8.3914,NA,NA,NA,9.034,10.6546,2.4832,41.8216,104.6754,"SB16",2100.5,0.431264519223541,0.16785643777035,0.270013542389861,0.250779317168731,0.201763919595061,0.107612903225806,29.572434859992
"4047",2101,0,87.8602,8.3768,NA,NA,NA,8.6529,9.9899,2.4949,40.8322,104.5439,"SB16",2101,0.431316063585698,0.167889601419458,0.270056418284549,0.250819554274568,0.201797766808805,0.100064516129032,28.8728122093033
"4048",2101.5,0,87.6462,8.3682,NA,NA,NA,7.8891,9.3666,2.4947,41.0124,104.3214,"SB16",2101.5,0.429784050599382,0.166905772948925,0.26878335823809,0.249624876450491,0.20079314405662,0.100193548387097,29.0002326930935
"4049",2102,0,87.6776,8.3592,NA,NA,NA,7.4865,8.7822,2.4838,41.2781,103.9686,"SB16",2102,0.430008841289898,0.167049887219641,0.268969983818007,0.249800007375995,0.200940371230863,0.107225806451613,29.1881229011354
"4050",2102.5,0,87.7681,8.3599,NA,NA,NA,7.1544,8.4746,2.471,41.6824,103.5126,"SB16",2102.5,0.430656725286447,0.167465713526175,0.269508195122645,0.250305077071549,0.201365050620348,0.115483870967742,29.474020817361
"4051",2103,0,88.123,8.402,NA,NA,NA,6.9583,8.368,2.4689,42.1359,103.0882,"SB16",2103,0.433197432804407,0.16910307981036,0.271623487026698,0.252290229954394,0.203035428543819,0.116838709677419,29.7946951662043
"4052",2103.5,0,89.1293,8.4905,NA,NA,NA,7.144,8.503,2.4681,41.958,103.0127,"SB16",2103.5,0.440401473309685,0.173804181322336,0.277661955766158,0.257958225406386,0.207815253709955,0.117354838709677,29.6689023740192
"4053",2104,0,90.1035,8.4068,NA,NA,NA,7.316,8.6402,2.4642,40.6955,103.4807,"SB16",2104,0.447375711867016,0.178438819719223,0.283565535712914,0.263501139639276,0.212504935004167,0.119870967741935,28.7761888485855
"4054",2104.5,0,90.3928,8.3522,NA,NA,NA,7.4921,8.7955,2.4528,40.3751,104.3888,"SB16",2104.5,0.449446792974217,0.179831169251486,0.285329692287192,0.265157823967637,0.213909581146606,0.127225806451613,28.5496487405347
"4055",2105,0,89.73,8.352,NA,NA,NA,7.599,8.954,2.4528,40.3344,105.8377,"SB16",2105,0.444701848080152,0.176652133448051,0.281295404140977,0.261369512695534,0.210699624211001,0.127225806451613,28.5208696375639
"4056",2105.5,0,88.956,8.3461,NA,NA,NA,7.6544,9.1453,2.4541,40.6834,107.5217,"SB16",2105.5,0.439160829148337,0.172988377429214,0.276617737412637,0.256977960898007,0.206987468607409,0.126387096774194,28.7676468385775
"4057",2106,0,88.9356,8.3453,NA,NA,NA,7.7598,9.2723,2.459,41.2297,108.1009,"SB16",2106,0.439014786788894,0.17289251576944,0.276494935412641,0.256862683083744,0.206890153285078,0.123225806451613,29.1539306671448
"4058",2106.5,0,89.327,8.3456,NA,NA,NA,7.8826,9.2755,2.4509,41.4887,107.7141,"SB16",2106.5,0.44181679558723,0.174738022580436,0.278855391316429,0.259078626255093,0.20876195811122,0.128451612903226,29.337081718423
"4059",2107,0,88.9245,8.3322,NA,NA,NA,7.9559,9.2788,2.4539,41.3048,106.4953,"SB16",2107,0.438935322563902,0.172840370829938,0.276428127121,0.256799968467205,0.206837213554467,0.126516129032258,29.2070411833423
"4060",2107.5,0,87.7323,8.3207,NA,NA,NA,7.8285,9.2373,2.4667,41.2385,104.591,"SB16",2107.5,0.430400435263503,0.167301138305202,0.269295231644008,0.250105225902209,0.201196994395531,0.118258064516129,29.1601428941957
"4061",2108,0,86.9973,8.3174,NA,NA,NA,7.4087,8.9594,2.4707,41.3272,101.4989,"SB16",2108,0.425138614960035,0.163946088428124,0.264939618613345,0.246018192298881,0.197764391240191,0.115677419354839,29.2228578436927
"4062",2108.5,0,87.1479,8.315,NA,NA,NA,7.1729,8.6899,2.466,41.4159,98.8546,"SB16",2108.5,0.426216751201807,0.164629848190561,0.265829488651537,0.246853128788268,0.19846498428749,0.118709677419355,29.2855840371804
"4063",2109,0,87.3483,8.3059,NA,NA,NA,7.0358,8.5437,2.4588,41.6227,97.4831,"SB16",2109,0.42765140261516,0.165542648497113,0.26701568282187,0.247966145649468,0.199399432077444,0.123354838709677,29.4318226729694
"4064",2109.5,0,86.9066,8.3102,NA,NA,NA,6.9953,8.5156,2.459,41.7145,98.4545,"SB16",2109.5,0.424489299175648,0.163535200161598,0.264404328947695,0.245515962260342,0.197343131430625,0.123225806451613,29.4967345213786
"4065",2110,0,85.0665,8.3241,NA,NA,NA,7.1292,8.4876,2.4617,41.809,101.0658,"SB16",2110,0.41131613517509,0.155345261168319,0.253647901894495,0.235426189057205,0.188905222381173,0.121483870967742,29.5635522166307
"4066",2110.5,0,82.0598,8.3393,NA,NA,NA,7.296,8.9855,2.4532,42.0462,103.5708,"SB16",2110.5,0.389791352717354,0.142544365689304,0.236489309270266,0.219339739324892,0.175548692433359,0.126967741935484,29.7312886976624
"4067",2111,0,79.8189,8.483,NA,NA,NA,7.8475,9.4395,2.4581,42.744,103.408,"SB16",2111,0.373748885890089,0.13345304848801,0.224029883952396,0.207665141447874,0.165926089309784,0.123806451612903,30.2246990393408
"4068",2111.5,0,77.9769,8.6637,NA,NA,NA,8.5143,9.9163,2.4836,43.382,102.1142,"SB16",2111.5,0.360562119905073,0.126255143573438,0.21399382088185,0.19826500679299,0.158219296639073,0.107354838709677,30.6758003079088
"4069",2112,0,77.1222,8.6574,NA,NA,NA,8.8729,10.4173,2.492,43.5023,100.6443,"SB16",2112,0.354443374580755,0.122997057169825,0.209398972590966,0.193962427493009,0.154703559263619,0.101935483870968,30.7608557759116
"4070",2112.5,-0.34855,77.5199,8.55,NA,NA,NA,8.7533,10.3487,2.5093,43.113,99.3151,"SB16",2112.5,0.357290484695978,0.124506716660668,0.211532151019848,0.195959830665635,0.156334781460588,0.090774193548387,30.4855622299656
"4071",2113,-0.66329,78.3041,8.3999,NA,NA,NA,8.3217,9.5585,2.5326,42.8928,99.1954,"SB16",2113,0.362904524807514,0.127516013965173,0.215763182966599,0.199922011646157,0.159575221573229,0.0757419354838709,30.3298370312205
"4072",2113.5,-0.83153,79.0193,8.5845,NA,NA,NA,7.6443,9.0747,2.536,42.749,99.2692,"SB16",2113.5,0.368024598115051,0.130298564238137,0.219650751677649,0.20356307923749,0.162558566865597,0.0735483870967741,30.2281525267857
"4073",2114,-1.15737,79.4595,8.6673,NA,NA,NA,7.408,8.3504,2.5035,42.047,99.1611,"SB16",2114,0.371175963145781,0.132029456447841,0.222057274558519,0.205817261517619,0.16440824744491,0.0945161290322581,29.7317939443506
"4074",2114.5,-1.53261,78.942,8.3846,NA,NA,NA,7.3985,8.8103,2.4489,40.7255,99.0776,"SB16",2114.5,0.367471212115789,0.129996057441141,0.219229245567011,0.203168275555315,0.162234821775391,0.129741935483871,28.7974233501873
"4075",2115,-1.82214,77.4554,8.4178,NA,NA,NA,7.8246,9.2456,2.4132,39.2595,99.1934,"SB16",2115,0.356828733118327,0.124261126702493,0.211185614430267,0.195635340465779,0.15606967365952,0.152774193548387,27.7608688643224
"4076",2115.5,-2.18239,76.6571,8.456,NA,NA,NA,8.1293,9.7024,2.4022,37.4616,99.3893,"SB16",2115.5,0.351113751964234,0.121245476077403,0.206914932197519,0.191636688184285,0.152806142716273,0.159870967741935,26.4895926099886
"4077",2116,-2.46213,77.0001,8.3704,NA,NA,NA,8.3706,9.8888,2.4092,37.3869,99.2773,"SB16",2116,0.353569268105852,0.122535775884903,0.208745741566045,0.193350804831165,0.154204374616546,0.155354838709678,26.4367587530687
"4078",2116.5,-2.49617,77.3152,8.3166,NA,NA,NA,8.1948,9.8457,2.4286,38.8836,99.2723,"SB16",2116.5,0.355825049844114,0.123728303792675,0.210433132139072,0.194930744410187,0.155494161883039,0.142838709677419,27.4950427518942
"4079",2117,-2.4653,77.2571,8.2495,NA,NA,NA,8.1003,9.7086,2.449,40.133,99.6147,"SB16",2117,0.355409115477269,0.123507899364092,0.21012160418278,0.194639046950038,0.155255961008927,0.129677419354839,28.3784645923021
"4080",2117.5,-2.44204,77.2946,8.2045,NA,NA,NA,8.0068,9.5364,2.4619,41.2603,100.0129,"SB16",2117.5,0.355677575696833,0.123650130052054,0.210322655889286,0.194827300217395,0.155409685305006,0.121354838709677,29.1755641169702
"4081",2118,-2.34358,77.5191,8.2445,NA,NA,NA,7.9145,9.3673,2.4465,41.8101,100.3233,"SB16",2118,0.357284757544627,0.124503668802069,0.21152785153286,0.195955804683985,0.156331491989607,0.131290322580645,29.5643509920208
"4082",2118.5,-2.01042,78.3428,8.2568,NA,NA,NA,7.8232,9.2012,2.429,41.8953,100.7003,"SB16",2118.5,0.363181575754105,0.127665646578871,0.215972836764112,0.200118359010612,0.159735964868365,0.14258064516129,29.6246222872999
"4083",2119,-1.56316,79.6389,8.2556,NA,NA,NA,7.8206,9.0486,2.4485,41.4279,100.9593,"SB16",2119,0.372460276836178,0.132738889947148,0.22304105317867,0.206738819024459,0.165165035512484,0.13,29.294093247701
"4084",2119.5,-1.2112,80.8819,8.2817,NA,NA,NA,7.8714,9.1274,2.4571,41.5447,100.9116,"SB16",2119.5,0.381358838247349,0.137719017993478,0.229905635495325,0.21317012979146,0.170456287184108,0.124451612903226,29.3766708996608
"4085",2120,-0.89934,82.1905,8.2933,NA,NA,NA,7.9225,9.207,2.4419,41.4412,101.1715,"SB16",2120,0.390727026069277,0.143086247551154,0.237224589911962,0.220028866970011,0.176118518728862,0.134258064516129,29.3035073213761
"4086",2120.5,-0.73418,82.8308,8.2725,NA,NA,NA,7.9739,9.2872,2.4405,41.2745,101.7252,"SB16",2120.5,0.395310894831604,0.145759800493677,0.240840547220414,0.223418121585128,0.178924048848723,0.135161290322581,29.185635326513
"4087",2121,-0.56222,83.6272,8.2639,NA,NA,NA,8.0134,9.3681,2.4426,41.5207,101.9097,"SB16",2121,0.401012274001239,0.149129303259285,0.245370228153498,0.227664449760646,0.182446202316226,0.133806451612903,29.3597209851907
"4088",2121.5,-0.44156,85.0953,8.2666,NA,NA,NA,7.9478,9.4498,2.4477,41.7967,101.3063,"SB16",2121.5,0.411522312623715,0.155471324765154,0.253814745518094,0.235582659027957,0.1890357135458,0.130516129032258,29.5548740933703
"4089",2122,-0.2604,85.1491,8.2471,NA,NA,NA,7.8829,9.4382,2.4488,41.7118,100.3483,"SB16",2122,0.411907463552051,0.155706997210852,0.254126546452739,0.23587507619833,0.189279610765787,0.129806451612903,29.4948394550206
"4090",2122.5,-0.46144,84.3064,8.2321,NA,NA,NA,7.8265,9.3821,2.4384,41.8906,99.2637,"SB16",2122.5,0.405874625497994,0.152042126880151,0.249261698533865,0.231313065122566,0.185479029623423,0.136516129032258,29.6212846194547
"4091",2123,-0.60727,83.8437,8.226,NA,NA,NA,7.781,9.3264,2.44,42.3086,98.2691,"SB16",2123,0.402562184335525,0.15005384636936,0.246607816097001,0.228824745425184,0.18341002040821,0.135483870967742,29.9168513537044
"4092",2123.5,-0.66462,82.8232,8.2645,NA,NA,NA,7.7358,9.2778,2.4582,42.891,97.8859,"SB16",2123.5,0.395256486893772,0.145727882259252,0.240797492957575,0.223377763977153,0.178890612257329,0.123741935483871,30.3286431700018
"4093",2124,-0.88976,81.3538,8.2968,NA,NA,NA,7.7406,9.4504,2.4674,43.4766,97.2118,"SB16",2124,0.38473714165035,0.139639668499974,0.232534004358212,0.215633019255606,0.172487202801535,0.117806451612903,30.7427115420878
"4094",2124.5,-1.011,80.3353,8.3403,NA,NA,NA,7.7742,9.6663,2.4717,42.9167,96.3953,"SB16",2124.5,0.377445762086974,0.13551503697487,0.226876552483473,0.210332040432896,0.168119164909437,0.115032258064516,30.3467986063637
"4095",2125,-0.99204,80.0404,8.4767,NA,NA,NA,8.0887,9.9106,2.4672,42.3193,95.3834,"SB16",2125,0.375334590920318,0.134335105552908,0.225249121935044,0.208807350618226,0.166865001755258,0.117935483870968,29.9243802046789
"4096",2125.5,-0.86568,79.8218,8.4093,NA,NA,NA,8.6426,10.4069,2.4651,41.648,94.541,"SB16",2125.5,0.373769646813735,0.133464573705377,0.224045829578207,0.20768007934575,0.165938364987362,0.119290322580645,29.4497040238188
"4097",2126,-0.57211,78.8572,8.2578,NA,NA,NA,9.2412,11.0428,2.4801,40.9046,95.8077,"SB16",2126,0.366864134072613,0.129664693509744,0.218767214795202,0.202735521215609,0.161880029175655,0.109612903225806,28.9240238914691
"4098",2126.5,-0.39155,75.2089,8.1793,NA,NA,NA,10.0802,11.7397,2.4975,39.9117,97.332,"SB16",2126.5,0.340746176231606,0.115886326472989,0.199253306303134,0.184464650145273,0.146967889708546,0.0983870967741935,28.2219194679491
"4099",2127,-0.06859,70.903,8.1709,NA,NA,NA,10.9119,12.9655,2.494,37.0059,98.7814,"SB16",2127,0.309920499980313,0.100768448785209,0.177112917612946,0.163751132231657,0.1302099985653,0.100645161290322,26.1672196102155
"4100",2127.5,0,66.4703,8.1606,NA,NA,NA,12.0995,13.8022,2.4694,33.9378,100.2535,"SB16",2127.5,0.278187070239932,0.0864048761098105,0.155287656483264,0.143352944429785,0.113841924350301,0.116516129032258,23.9977899487466
"4101",2128,0,63.3865,8.1118,NA,NA,NA,12.7155,14.6929,2.4349,30.8348,101.1189,"SB16",2128,0.256110333570772,0.0770798228460381,0.140660471006362,0.129696516580573,0.102947367633487,0.138774193548387,21.8037169917975
"4102",2128.5,0,64.292,8.0008,NA,NA,NA,13.0594,14.4893,2.4196,32.055,101.3552,"SB16",2128.5,0.26259275300586,0.0797634118555749,0.144909142705339,0.133661852644647,0.106106034874024,0.148645161290323,22.6665515725703
"4103",2129,0,68.6827,8.0074,NA,NA,NA,11.8258,12.9788,2.4265,34.5591,101.4345,"SB16",2129,0.294025507300328,0.0934277647923135,0.166060828473241,0.153418837940819,0.121903700733391,0.144193548387097,24.4371866689825
"4104",2129.5,0,74.0567,8.0343,NA,NA,NA,10.7097,11.8285,2.4485,38.3485,101.6286,"SB16",2129.5,0.332497646498742,0.111723166474185,0.193235823026987,0.178833141968127,0.142396991963915,0.13,27.116640207168
"4105",2130,0,78.6308,8.0802,NA,NA,NA,9.6994,10.78,2.4704,39.8653,102.1151,"SB16",2130,0.365243350240361,0.128782537565826,0.21753558298668,0.201581965949191,0.160934659566757,0.115870967741935,28.1891430356721
"4106",2130.5,0,80.3699,8.1047,NA,NA,NA,8.7844,10.2154,2.4852,39.9801,102.5716,"SB16",2130.5,0.377693461382892,0.135653895080998,0.227067807893124,0.21051122753726,0.168266622525554,0.106322580645161,28.2702997906032
"4107",2131,0,81.5424,8.1252,NA,NA,NA,8.2647,10.0088,2.4797,39.3571,102.6643,"SB16",2131,0.386087317581281,0.140411943952972,0.233587908485571,0.216620635646734,0.173302325969995,0.109870967741936,27.8297807397
"4108",2131.5,0,83.3673,8.146,NA,NA,NA,8.1543,9.8063,2.4763,39.7339,102.5027,"SB16",2131.5,0.399151665706176,0.148024267493116,0.243888058841329,0.226274918522678,0.181292759988698,0.112064516129032,28.0962218782684
"4109",2132,0,84.6338,8.1383,NA,NA,NA,8.0455,9.608,2.4783,40.6726,101.8239,"SB16",2132,0.408218462188273,0.153459245457204,0.251146924334206,0.233080833834032,0.186950616057527,0.110774193548387,28.7599779353354
"4110",2132.5,0,84.7782,8.1538,NA,NA,NA,7.938,9.457,2.4732,41.5194,100.8345,"SB16",2132.5,0.409252213007077,0.154086978774638,0.251980353115464,0.233862377558333,0.187601670105305,0.114064516129032,29.3587600817357
"4111",2133,0,84.4401,8.2303,NA,NA,NA,7.8321,9.354,2.4729,42.1606,99.1977,"SB16",2133,0.406831775667482,0.15261980527505,0.250030826341488,0.232034257765948,0.186079217549472,0.114258064516129,29.812155635456
"4112",2133.5,0,84.5688,8.2177,NA,NA,NA,7.466,9.252,2.4675,42.229,97.6759,"SB16",2133.5,0.407753131141028,0.153177221244942,0.250772155593617,0.232729404490348,0.186657953786121,0.117741935483871,29.8605283289108
"4113",2134,0,84.8794,8.1797,NA,NA,NA,7.5541,9.2694,2.4672,42.0646,96.6725,"SB16",2134,0.409976697652942,0.154527906700381,0.25256515811407,0.234410790614413,0.188058684970391,0.117935483870968,29.7442808110934
"4114",2134.5,0,85.1618,8.1607,NA,NA,NA,7.8529,9.397,2.4746,41.3299,97.7235,"SB16",2134.5,0.411998382079743,0.155762663896313,0.254200174310439,0.235944127346216,0.189337210208974,0.113161290322581,29.2247620990114
"4115",2135,0,84.4926,8.1541,NA,NA,NA,8.0543,9.6942,2.4785,40.5525,99.527,"SB16",2135,0.407207619974872,0.152847030363498,0.25033311903755,0.232317716169613,0.186315180915477,0.110645161290323,28.6750544777313
"4116",2135.5,0,83.0563,8.1353,NA,NA,NA,8.2437,10.0381,2.4684,39.6944,101.4462,"SB16",2135.5,0.396925235618586,0.146708877516393,0.24211949127001,0.224616989570807,0.179917648574426,0.117161290322581,28.068301677586
"4117",2136,0,81.5708,8.1325,NA,NA,NA,8.8076,10.3976,2.4751,38.8976,102.9855,"SB16",2136,0.386290631454231,0.14052846753252,0.233746779746345,0.216769517568234,0.173425241074623,0.112838709677419,27.5048724622966
"4118",2136.5,0,79.778,8.1346,NA,NA,NA,9.5856,11.1476,2.4843,38.6219,103.5238,"SB16",2136.5,0.373456085277284,0.13329056852142,0.223805044514888,0.207454512257275,0.165753008114737,0.106903225806451,27.3099120092842
"4119",2137,0,78.5437,8.1151,NA,NA,NA,9.4269,10.7865,2.5134,39.0769,103.3662,"SB16",2137,0.364619806637053,0.128444132424518,0.217062489530012,0.201138876574589,0.160571678442383,0.0881290322580646,27.6316112481369
"4120",2137.5,-0.07421,80.6139,8.1064,NA,NA,NA,9.1538,10.0192,2.5333,39.8883,102.9444,"SB16",2137.5,0.37944024254486,0.136635634113369,0.228418411664104,0.211776642175411,0.169308347912918,0.075290322580645,28.2053376643737
"4121",2138,-0.29215,83.2539,8.1245,NA,NA,NA,8.4256,9.3151,2.5251,40.5441,102.2567,"SB16",2138,0.398339842002212,0.147543766284656,0.243242553243995,0.225669782080502,0.180790708963359,0.0805806451612902,28.6690646695212
"4122",2138.5,-0.25459,86.5929,8.1347,NA,NA,NA,7.7554,8.6606,2.5052,41.6569,101.3376,"SB16",2138.5,0.42224353995225,0.162119343664213,0.262556657503259,0.243782489792324,0.195890052903762,0.0934193548387097,29.4559505430215
"4123",2139,-0.04943,89.2995,8.1369,NA,NA,NA,7.1385,8.1183,2.4824,43.3972,101.0884,"SB16",2139,0.441619924759549,0.174607922546265,0.278689244617415,0.258922643508683,0.208630120261485,0.108129032258064,30.6865496572001
"4124",2139.5,0,90.1942,8.1535,NA,NA,NA,6.8367,8.052,2.4613,43.9216,101.4402,"SB16",2139.5,0.448025027651403,0.178874547125965,0.284118080966155,0.264020008535635,0.212944717996075,0.121741935483871,31.0573805049529
"4125",2140,0,89.5712,8.1623,NA,NA,NA,7.0316,8.4046,2.4449,43.6252,101.8708,"SB16",2140,0.443565008537035,0.175896196986371,0.280332764856383,0.260465675556956,0.209934833719764,0.132322580645161,30.8478166513073
"4126",2140.5,0,88.8454,8.171,NA,NA,NA,7.3352,8.8928,2.4356,42.1197,103.3047,"SB16",2140.5,0.438369050474101,0.172469086948192,0.275952255839559,0.256353261728239,0.206460187822268,0.138322580645161,29.7832860949419
"4127",2141,0,88.4716,8.1755,NA,NA,NA,7.6518,9.4095,2.4508,40.7287,104.7611,"SB16",2141,0.43569303900548,0.17072180062247,0.273708495211849,0.254247143819353,0.204683918725081,0.128516129032258,28.7996833323339
"4128",2141.5,0,88.818,8.1823,NA,NA,NA,7.9586,9.5961,2.4585,39.7973,105.9636,"SB16",2141.5,0.438172895540339,0.172340601027204,0.275787502566105,0.256198607890503,0.206329681028116,0.123548387096774,28.1410763075433
"4129",2142,0,89.6698,8.1738,NA,NA,NA,8.198,9.7369,2.4626,39.3573,107.0154,"SB16",2142,0.44427087994101,0.176365303655623,0.280930295573457,0.261026701665724,0.210409503489014,0.120903225806451,27.829945031207
"4130",2142.5,0,90.6379,8.1633,NA,NA,NA,8.2762,9.7895,2.466,39.7287,107.7582,"SB16",2142.5,0.451201448969292,0.181016592883277,0.286828285028183,0.266565235564938,0.215103962780018,0.118709677419355,28.0925585847704
"4131",2143,0,91.9085,8.165,NA,NA,NA,8.1882,9.6517,2.4629,40.1395,108.0512,"SB16",2143,0.460297597102062,0.187248076740716,0.294655699883741,0.273918134832652,0.221360264157842,0.120709677419355,28.3830409846815
"4132",2143.5,0,93.12,8.1534,NA,NA,NA,8.0351,9.5158,2.4594,41.3264,107.8592,"SB16",2143.5,0.468970651928797,0.193326639621767,0.302211521936476,0.281018810931885,0.227428371852908,0.122967741935484,29.2223070446667
"4133",2144,0,93.7372,8.1357,NA,NA,NA,7.885,9.3818,2.4443,42.2725,107.4393,"SB16",2144,0.473389149195872,0.196475747515446,0.306095915564982,0.284670390138966,0.230559198173813,0.132709677419355,29.8913187071805
"4134",2144.5,0,94.2203,8.1344,NA,NA,NA,7.7376,9.2497,2.4555,42.7919,106.9764,"SB16",2144.5,0.476847632717784,0.19896566236023,0.309152984963081,0.287544815094458,0.233028651433621,0.125483870967742,30.2585727671669
"4135",2145,0,95.2929,8.1428,NA,NA,NA,7.6413,9.1195,2.463,43.7839,106.5013,"SB16",2145,0.484526310891252,0.204573471062586,0.315993051196699,0.293978158488866,0.238571573093394,0.120645161290322,30.9600101297217
"4136",2145.5,0,96.1687,8.1626,NA,NA,NA,7.6837,9.1734,2.4736,45.0331,106.0513,"SB16",2145.5,0.490796109832445,0.209234974223056,0.321632357469396,0.299284245534478,0.243160036645796,0.113806451612903,31.8433120726977
"4137",2146,0,96.1536,8.1592,NA,NA,NA,7.7262,9.3043,2.4682,45.4381,105.4122,"SB16",2146,0.4906880098507,0.209153966803904,0.321534712206755,0.299192353248392,0.243080442241708,0.117290322580645,32.1296956772841
