DEPT,SP,GR,CALI,SFL_A,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
756.5,-29.12688,63.6544,,16.921,13.6908,15.7619,,,,,126.2613,SB20,756.5
757.0,-27.85938,63.2487,,15.9316,14.7179,16.6354,,,,,127.5407,SB20,757.0
757.5,-31.11116,62.9844,,18.5243,15.8225,17.9709,,,,,128.0105,SB20,757.5
758.0,-35.72925,61.045,,24.2136,17.0101,19.4136,,,,,129.2415,SB20,758.0
758.5,-38.38794,59.081,,30.1448,17.9964,20.9722,,,,,132.02139,SB20,758.5
759.0,-37.82893,57.2116,,31.6951,19.1117,22.6514,,,,,134.74631,SB20,759.0
759.5,-35.52902,54.3868,,30.6117,20.116,24.1627,,,,,134.9366,SB20,759.5
760.0,-34.41381,51.9065,,30.7174,20.2998,26.218,,,,,135.22369,SB20,760.0
760.5,-33.2552,51.0454,,31.1685,20.168,27.8849,,,,,133.6488,SB20,760.5
761.0,-29.20709,51.5254,,29.4087,21.2249,29.1785,,,,,128.7769,SB20,761.0
761.5,-27.07018,52.2106,,29.3849,22.9512,30.5322,,,,,129.7829,SB20,761.5
762.0,-27.04956,52.6645,,32.8145,24.7769,31.9487,,,,,137.91341,SB20,762.0
762.5,-27.33906,53.7617,,39.9324,26.0517,33.4309,,,,,140.2836,SB20,762.5
763.0,-23.42254,55.5603,,57.8817,26.6639,34.8919,,,,,123.5556,SB20,763.0
763.5,-21.05073,56.9344,,67.1367,27.1799,36.0981,,,,,123.5556,SB20,763.5
764.0,-20.16452,57.5088,,58.7964,27.8234,37.1075,,,,,113.5742,SB20,764.0
764.5,-18.06371,59.7267,,42.3668,28.7411,37.8981,,,,,143.0096,SB20,764.5
765.0,-15.6215,62.0907,,32.0036,29.4339,36.9121,,,,,175.2794,SB20,765.0
765.5,-16.13039,64.158,,29.5839,28.8745,33.3896,,,,,179.875,SB20,765.5
766.0,-19.63078,65.9391,,32.6983,27.5078,30.2032,,,,,145.1476,SB20,766.0
766.5,-23.13107,67.1793,,36.1189,22.578,27.321,,,,,134.7878,SB20,766.5
767.0,-25.89336,67.4139,,31.2615,19.9526,25.0181,,,,,134.5578,SB20,767.0
767.5,-27.79875,67.6433,,24.7177,18.7318,23.3605,,,,,155.2485,SB20,767.5
768.0,-29.53254,68.8314,,22.1327,18.2585,21.8525,,,,,173.86819,SB20,768.0
768.5,-31.35023,69.611,,21.3533,17.7971,20.6749,,,,,182.2133,SB20,768.5
769.0,-30.20962,70.6515,,21.4549,17.3474,19.5608,,,,,154.7892,SB20,769.0
769.5,-27.968,72.7187,,20.5203,16.909,18.7328,,,,,120.88891,SB20,769.5
770.0,-30.08839,74.3903,,19.3706,16.5493,18.3431,,,,,122.22223,SB20,770.0
770.5,-31.60598,75.0924,,18.2854,16.277,17.9615,,,,,123.5556,SB20,770.5
771.0,-30.59197,74.0021,,18.4301,16.0091,17.6527,,,,,155.343,SB20,771.0
771.5,-31.43206,70.7784,,19.5911,15.7864,17.5401,,,,,117.6315,SB20,771.5
772.0,-33.21735,68.4551,,20.0212,15.6197,17.5903,,,,,130.3609,SB20,772.0
772.5,-33.07134,66.7386,,19.7863,15.3438,17.7281,,,,,155.6691,SB20,772.5
773.0,-28.81373,65.9791,,19.6105,15.2106,17.9085,,,,,153.1815,SB20,773.0
773.5,-26.70282,66.083,,19.6384,15.2567,18.2655,,,,,128.00002,SB20,773.5
774.0,-26.80591,66.7007,,19.7877,15.4813,18.6296,,,,,133.33334,SB20,774.0
774.5,-25.99969,67.8336,,20.1483,15.9244,19.001,,,,,134.55,SB20,774.5
775.0,-25.37428,69.1792,,20.6703,16.6247,19.3798,,,,,125.0824,SB20,775.0
775.5,-27.70158,69.5783,,23.0341,17.0202,19.7661,,,,,126.1155,SB20,775.5
776.0,-33.51057,67.742,,25.2599,16.9821,20.1601,,,,,120.2285,SB20,776.0
776.5,-34.22496,64.3193,,25.4477,16.971,20.5359,,,,,117.3434,SB20,776.5
777.0,-34.41204,62.0552,,21.3657,16.7796,20.6626,,,,,115.0533,SB20,777.0
777.5,-29.29383,61.4419,,20.0504,16.5452,20.4172,,,,,115.6813,SB20,777.5
778.0,-27.63752,63.464,,19.9355,16.8573,19.9943,,,,,119.8648,SB20,778.0
778.5,-27.68901,66.3259,,21.3768,17.1083,19.4736,,,,,124.1759,SB20,778.5
779.0,-28.5043,68.4071,,27.2686,16.7962,18.8243,,,,,128.2932,SB20,779.0
779.5,-30.59829,69.3874,,30.2558,15.529,18.0345,,,,,129.754,SB20,779.5
780.0,-33.48008,70.218,,24.7048,14.5922,17.1906,,,,,126.3504,SB20,780.0
780.5,-37.88017,72.2487,,18.2837,13.858,16.3861,,,,,124.1818,SB20,780.5
781.0,-39.08506,74.5063,,17.9413,13.1468,15.6193,,,,,122.8829,SB20,781.0
781.5,-35.34435,75.9587,,17.8125,12.2358,14.9329,,,,,120.2144,SB20,781.5
782.0,-29.34303,75.9541,,16.4989,11.6371,14.3311,,,,,124.642,SB20,782.0
782.5,-26.30003,73.962,,14.3644,11.5819,13.9831,,,,,130.07449,SB20,782.5
783.0,-29.94512,73.2448,,13.3386,11.9389,14.1489,,,,,129.883,SB20,783.0
783.5,-35.7351,74.3053,,14.4352,12.4999,14.356,,,,,128.3222,SB20,783.5
784.0,-37.25549,75.9771,,16.9521,12.7373,14.5661,,,,,127.4226,SB20,784.0
784.5,-38.20368,76.3678,,21.3099,12.9772,14.7789,,,,,127.6354,SB20,784.5
785.0,-39.19797,76.6075,,22.1727,13.1181,14.9625,,,,,127.6341,SB20,785.0
785.5,-32.74916,76.9135,,20.7391,13.08,14.8767,,,,,130.8329,SB20,785.5
786.0,-25.05525,77.0263,,19.2728,12.661,14.6266,,,,,133.12041,SB20,786.0
786.5,-28.92744,76.8261,,17.8278,12.1322,14.1496,,,,,130.3369,SB20,786.5
787.0,-30.84863,74.8574,,15.2732,11.7147,13.6057,,,,,128.2395,SB20,787.0
787.5,-33.04462,72.898,,13.6935,11.4414,13.0827,,,,,126.5427,SB20,787.5
788.0,-34.40551,73.4376,,13.9264,11.235,12.5798,,,,,128.98779,SB20,788.0
788.5,-30.8466,75.7352,,15.2951,10.9751,12.205,,,,,131.2928,SB20,788.5
789.0,-25.52598,78.1555,,17.0887,10.4651,11.9377,,,,,134.6933,SB20,789.0
789.5,-25.09707,79.0267,,16.9771,10.1144,11.6764,,,,,139.8273,SB20,789.5
790.0,-30.47566,80.0594,,14.6739,10.0197,11.4392,,,,,138.79919,SB20,790.0
790.5,-29.77115,81.1004,,13.5673,9.8454,11.2449,,,,,136.64371,SB20,790.5
791.0,-27.44164,81.2498,,13.871,9.6741,11.1232,,,,,134.8831,SB20,791.0
791.5,-26.48033,80.367,,14.5557,9.5059,11.0816,,,,,131.78841,SB20,791.5
792.0,-30.62262,79.0691,,13.5594,9.5023,11.1101,,,,,130.35851,SB20,792.0
792.5,-33.16331,77.3595,,11.9626,9.6101,11.1435,,,,,131.3324,SB20,792.5
793.0,-29.7097,75.4855,,11.4642,9.9669,11.2963,,,,,133.1601,SB20,793.0
793.5,-30.36119,74.5075,,12.8107,10.236,11.4668,,,,,135.7979,SB20,793.5
794.0,-30.29198,74.9579,,16.0921,10.3685,11.7244,,,,,137.03371,SB20,794.0
794.5,-29.86237,76.5644,,17.3932,10.4021,11.8797,,,,,138.48779,SB20,794.5
795.0,-33.22546,78.3091,,15.7847,10.7209,12.1428,,,,,139.5397,SB20,795.0
795.5,-36.53735,79.876,,15.4499,10.9056,12.3984,,,,,139.10249,SB20,795.5
796.0,-33.28154,80.9007,,16.5169,10.8964,12.3205,,,,,137.4102,SB20,796.0
796.5,-28.37162,81.3122,,17.763,10.7327,12.1047,,,,,135.0878,SB20,796.5
797.0,-25.75891,81.2581,,17.8226,10.3164,11.938,,,,,135.90891,SB20,797.0
797.5,-29.9583,81.5346,,16.2636,10.1345,11.6459,,,,,136.7645,SB20,797.5
798.0,-35.15009,82.0693,,13.7549,9.9983,11.4445,,,,,136.28619,SB20,798.0
798.5,-39.33978,81.9732,,12.9416,9.8161,11.2497,,,,,137.2157,SB20,798.5
799.0,-36.93787,80.6339,,13.2647,9.6372,11.0523,,,,,135.9722,SB20,799.0
799.5,-34.95226,79.2682,,13.7443,9.4861,10.9407,,,,,134.9259,SB20,799.5
800.0,-33.58825,79.0017,,13.9725,9.4822,10.8868,,,,,137.4906,SB20,800.0
800.5,-33.11664,77.4596,,13.5996,9.6374,10.9308,,,,,137.155,SB20,800.5
801.0,-35.25903,77.0816,,12.7858,9.8469,10.9751,,,,,136.42059,SB20,801.0
801.5,-36.74361,75.5698,,12.9118,9.974,11.0696,,,,,135.68629,SB20,801.5
802.0,-33.92871,74.0609,,14.7024,10.0639,11.2241,,,,,134.8434,SB20,802.0
802.5,-31.28539,73.6122,,16.0581,10.0932,11.4481,,,,,134.95799,SB20,802.5
803.0,-26.93959,73.9815,,16.3613,10.1434,11.8052,,,,,135.6236,SB20,803.0
803.5,-25.71057,74.4096,,15.7169,10.2262,12.29,,,,,136.0302,SB20,803.5
804.0,-28.40576,76.2139,,14.2883,10.8181,12.7947,,,,,136.4597,SB20,804.0
804.5,-30.13475,79.6105,,14.1704,11.7143,13.3201,,,,,138.0638,SB20,804.5
805.0,-32.28024,82.6366,,17.1209,12.0839,13.3241,,,,,140.985,SB20,805.0
805.5,-32.54373,84.2092,,23.6098,11.7729,13.3075,,,,,138.8873,SB20,805.5
806.0,-32.02812,84.3849,,21.347,11.407,13.4465,,,,,136.4501,SB20,806.0
806.5,-27.36061,81.5035,,17.4928,11.1578,13.661,,,,,134.7558,SB20,806.5
807.0,-22.3976,78.3717,,14.9188,11.1511,13.5455,,,,,131.7307,SB20,807.0
807.5,-26.36999,76.3941,,14.2335,11.1624,13.0852,,,,,130.6604,SB20,807.5
808.0,-28.64028,76.167,,15.4418,11.0619,12.6405,,,,,131.7699,SB20,808.0
808.5,-32.49557,75.9779,,18.1451,10.6896,12.211,,,,,132.7644,SB20,808.5
809.0,-32.49945,75.4522,,18.371,10.4804,12.0562,,,,,133.38409,SB20,809.0
809.5,-31.49085,74.7475,,15.1423,10.459,12.1702,,,,,135.425,SB20,809.5
810.0,-30.73074,73.2401,,13.7585,10.8198,12.6512,,,,,136.0869,SB20,810.0
810.5,-29.53672,71.1419,,13.5615,12.0071,13.2804,,,,,131.72929,SB20,810.5
811.0,-26.54971,71.0407,,14.1964,12.6556,13.9409,,,,,130.5974,SB20,811.0
811.5,-26.3798,71.6826,,17.5377,13.3392,14.6342,,,,,131.94,SB20,811.5
812.0,-31.36299,74.0272,,23.7049,14.0526,15.1706,,,,,133.95399,SB20,812.0
812.5,-34.21748,77.1223,,32.2502,14.2599,15.4061,,,,,135.237,SB20,812.5
813.0,-34.34037,80.412,,33.1715,13.9895,15.4609,,,,,136.4855,SB20,813.0
813.5,-27.32596,82.3374,,26.0641,13.685,15.2764,,,,,142.0694,SB20,813.5
814.0,-27.08495,81.0791,,18.2143,12.9497,14.8626,,,,,144.2139,SB20,814.0
814.5,-28.36764,77.7095,,14.989,12.254,14.4061,,,,,124.2299,SB20,814.5
815.0,-29.09093,73.5261,,13.3231,11.7685,13.9636,,,,,120.6073,SB20,815.0
815.5,-31.20072,70.509,,12.5646,11.7493,13.5348,,,,,124.0872,SB20,815.5
816.0,-34.4271,69.9704,,13.7643,11.9512,13.3148,,,,,129.16409,SB20,816.0
816.5,-35.39149,70.0413,,15.5592,12.1761,13.2511,,,,,133.7928,SB20,816.5
817.0,-36.18858,69.7001,,18.5165,12.3998,13.5335,,,,,136.9035,SB20,817.0
817.5,-30.38927,69.2205,,19.9689,12.5973,13.8376,,,,,134.8914,SB20,817.5
818.0,-26.91786,69.6188,,19.0489,12.7636,14.1485,,,,,129.9371,SB20,818.0
818.5,-28.42165,69.7149,,18.8282,12.73,14.4663,,,,,127.2978,SB20,818.5
819.0,-31.45974,68.8932,,18.8956,12.4473,14.8,,,,,125.5869,SB20,819.0
819.5,-32.88423,68.1089,,16.8556,12.3728,15.1471,,,,,124.4413,SB20,819.5
820.0,-32.86332,68.9317,,14.4187,12.5848,15.5099,,,,,127.0802,SB20,820.0
820.5,-34.66721,70.5092,,14.3945,13.2792,15.6561,,,,,131.61771,SB20,820.5
821.0,-29.7808,73.6443,,17.0899,13.7152,15.5728,,,,,132.3492,SB20,821.0
821.5,-28.38219,77.3451,,23.0494,13.695,15.4894,,,,,131.9682,SB20,821.5
822.0,-25.53938,79.7497,,25.8661,13.3882,15.3844,,,,,130.9156,SB20,822.0
822.5,-29.97536,80.4965,,22.0683,13.0718,15.2374,,,,,129.181,SB20,822.5
823.0,-37.14895,80.8288,,18.0342,12.5908,14.9752,,,,,128.19701,SB20,823.0
823.5,-39.78775,80.0346,,15.3189,12.2267,14.4958,,,,,127.8285,SB20,823.5
824.0,-33.43323,77.2445,,14.5548,11.5863,14.0319,,,,,128.145,SB20,824.0
824.5,-27.39742,75.2268,,13.6433,11.224,13.5827,,,,,128.86819,SB20,824.5
825.0,-31.87951,73.6077,,12.8947,10.9584,13.148,,,,,130.4243,SB20,825.0
825.5,-34.0251,71.4887,,12.4215,10.9188,12.8947,,,,,131.44749,SB20,825.5
826.0,-34.73209,69.2342,,13.1713,11.168,12.9263,,,,,131.93359,SB20,826.0
826.5,-34.69228,67.2238,,14.8488,11.5025,13.2314,,,,,130.4727,SB20,826.5
827.0,-34.88557,66.1354,,16.8074,11.8976,13.6859,,,,,129.2907,SB20,827.0
827.5,-36.83086,64.899,,17.6052,12.3654,14.3205,,,,,128.9444,SB20,827.5
828.0,-32.13744,64.7502,,16.8986,12.9898,14.9846,,,,,129.4487,SB20,828.0
828.5,-28.77164,65.9381,,17.5342,13.3602,15.6795,,,,,129.91769,SB20,828.5
829.0,-27.90173,66.7992,,19.0584,13.4481,16.3748,,,,,129.577,SB20,829.0
829.5,-27.94612,66.6255,,18.6942,13.557,17.0763,,,,,128.5322,SB20,829.5
830.0,-29.25561,67.2083,,17.8964,14.0383,17.2155,,,,,126.8717,SB20,830.0
830.5,-30.0089,68.9703,,17.1052,14.3864,17.0029,,,,,126.22224,SB20,830.5
831.0,-29.80768,71.6461,,17.3483,14.6552,16.8134,,,,,126.71607,SB20,831.0
831.5,-26.00457,74.6943,,22.1115,14.6486,16.5135,,,,,127.20991,SB20,831.5
832.0,-24.46966,76.1046,,24.8952,13.6946,15.8463,,,,,127.70374,SB20,832.0
832.5,-18.52985,76.7066,,20.9617,12.8112,15.4954,,,,,128.19757,SB20,832.5
833.0,-15.71744,76.3523,,16.138,12.1599,14.828,,,,,128.69136,SB20,833.0
833.5,-16.00673,75.9894,,14.1023,11.9384,14.1999,,,,,129.1852,SB20,833.5
834.0,-17.95202,77.132,,13.0566,11.7029,13.6338,,,,,129.67903,SB20,834.0
834.5,-19.57811,79.6972,,13.7369,11.4309,13.093,,,,,130.17287,SB20,834.5
835.0,-21.99199,81.4277,,14.5594,11.064,12.5362,,,,,130.6667,SB20,835.0
835.5,-26.16088,81.6969,,15.7061,10.5219,12.2942,,,,,129.1125,SB20,835.5
836.0,-22.55808,80.4128,,14.1874,10.2209,12.0657,,,,,131.0631,SB20,836.0
836.5,-21.09267,79.0099,,12.7388,10.039,11.8415,,,,,132.9425,SB20,836.5
837.0,-20.90505,77.9991,,12.2479,10.0435,11.6214,,,,,134.89391,SB20,837.0
837.5,-22.46944,76.7414,,12.4891,10.0405,11.6161,,,,,133.73489,SB20,837.5
838.0,-22.94983,75.7709,,13.6998,9.9307,11.6253,,,,,130.9194,SB20,838.0
838.5,-23.56532,76.1569,,14.2078,9.9571,11.6345,,,,,128.7742,SB20,838.5
839.0,-25.79081,76.4058,,13.1854,10.0242,11.6438,,,,,127.6299,SB20,839.0
839.5,-29.6802,76.4274,,12.9992,10.2249,11.7956,,,,,127.2156,SB20,839.5
840.0,-31.68409,76.8102,,13.8043,10.6109,11.9642,,,,,127.0447,SB20,840.0
840.5,-31.22078,77.0306,,15.6233,10.6712,12.0326,,,,,126.7932,SB20,840.5
841.0,-30.67747,76.5232,,16.8403,10.6419,12.1563,,,,,126.6338,SB20,841.0
841.5,-34.01866,75.1611,,16.7388,10.6634,12.1633,,,,,127.4946,SB20,841.5
842.0,-38.70585,73.2376,,16.2643,10.5566,12.1985,,,,,129.6257,SB20,842.0
842.5,-37.56614,71.5542,,16.4544,10.3465,12.2566,,,,,131.6424,SB20,842.5
843.0,-44.44213,69.2698,,16.5681,10.1096,12.315,,,,,133.5679,SB20,843.0
843.5,-49.04811,66.0928,,14.7613,10.0812,12.4055,,,,,143.1852,SB20,843.5
844.0,-47.11,61.1799,,12.6536,10.3364,12.9098,,,,,162.5461,SB20,844.0
844.5,-46.28469,56.0214,,12.4402,10.6148,13.4586,,,,,171.4445,SB20,844.5
845.0,-50.39248,51.974,,13.5599,11.2069,14.3114,,,,,171.6301,SB20,845.0
845.5,-51.13577,47.7586,,14.8236,12.7502,16.0626,,,,,176.56261,SB20,845.5
846.0,-46.19846,43.3805,,17.2649,14.7744,18.3776,,,,,183.45869,SB20,846.0
846.5,-45.18285,40.5493,,21.3023,17.1199,21.9594,,,,,174.4875,SB20,846.5
847.0,-51.20984,40.283,,31.3533,20.0121,26.2394,,,,,138.26871,SB20,847.0
847.5,-52.74443,41.0707,,58.222,22.4943,32.2786,,,,,131.511,SB20,847.5
848.0,-52.16692,42.6234,,114.0171,24.5265,39.1097,,,,,121.264,SB20,848.0
848.5,-49.91461,44.0787,,137.95621,27.4358,47.226,,,,,110.2813,SB20,848.5
849.0,-47.01849,46.468,,139.2933,31.155,53.639,,,,,115.7933,SB20,849.0
849.5,-43.91368,49.9134,,153.30811,32.903,59.479,,,,,121.8026,SB20,849.5
850.0,-46.31468,54.8988,,193.4165,34.8919,57.0757,,,,,124.8411,SB20,850.0
850.5,-51.14886,59.2828,,221.3091,34.3406,48.4045,,,,,120.3709,SB20,850.5
851.0,-51.55466,60.6561,,202.84621,32.1478,43.5202,,,,,115.3693,SB20,851.0
851.5,-52.29534,60.1827,,115.7108,27.1288,37.3222,,,,,116.5816,SB20,851.5
852.0,-53.01623,59.127,,54.13,23.4302,34.0608,,,,,111.1165,SB20,852.0
852.5,-50.61872,59.2472,,31.159,20.7381,32.5558,,,,,122.9618,SB20,852.5
853.0,-52.34101,59.8953,,22.9547,20.3663,31.3053,,,,,135.4749,SB20,853.0
853.5,-52.5299,59.6762,,22.5846,20.6855,30.0097,,,,,124.6228,SB20,853.5
854.0,-50.09369,57.739,,28.3132,21.1285,27.9649,,,,,112.2524,SB20,854.0
854.5,-48.94898,56.8488,,36.8811,21.0268,26.9787,,,,,114.1789,SB20,854.5
855.0,-53.05847,56.8397,,45.0476,20.7495,26.8309,,,,,120.9442,SB20,855.0
855.5,-56.28166,58.5575,,43.158,20.4098,27.0543,,,,,125.2526,SB20,855.5
856.0,-45.02135,61.9423,,36.4476,20.7395,27.517,,,,,111.2544,SB20,856.0
856.5,-38.88883,67.3734,,33.6978,21.2435,27.3269,,,,,113.2317,SB20,856.5
857.0,-41.46563,71.4332,,38.6132,20.7277,24.8056,,,,,126.6685,SB20,857.0
857.5,-43.39361,74.3111,,42.1633,19.1299,21.5557,,,,,138.14259,SB20,857.5
858.0,-41.25211,76.3368,,29.3633,16.4324,19.565,,,,,130.2112,SB20,858.0
858.5,-39.77989,77.794,,17.7294,14.4658,17.7582,,,,,119.1007,SB20,858.5
859.0,-43.00948,78.4023,,13.1381,13.1176,16.125,,,,,120.3115,SB20,859.0
859.5,-45.14027,78.1248,,12.5111,12.0609,14.8596,,,,,127.5347,SB20,859.5
860.0,-46.28506,76.3515,,12.6449,11.4943,13.6936,,,,,145.17419,SB20,860.0
860.5,-41.11095,72.7546,,13.2088,10.8861,12.8875,,,,,138.66672,SB20,860.5
861.0,-39.47274,70.0339,,13.8684,10.7529,12.5591,,,,,127.11115,SB20,861.0
861.5,-37.55133,68.5532,,14.2345,10.7465,12.6313,,,,,115.55558,SB20,861.5
862.0,-34.54342,68.4445,,14.2882,11.0605,12.804,,,,,107.7623,SB20,862.0
862.5,-32.8337,68.8635,,13.7802,11.4623,13.28,,,,,110.281,SB20,862.5
863.0,-31.2341,69.5936,,13.6334,12.1758,13.7737,,,,,116.3625,SB20,863.0
863.5,-24.08179,70.6551,,16.1599,12.6636,13.9293,,,,,117.9521,SB20,863.5
864.0,-25.77227,72.2802,,20.679,12.9236,13.9587,,,,,118.3541,SB20,864.0
864.5,-27.48326,72.9955,,22.1215,12.6556,13.9866,,,,,118.7257,SB20,864.5
865.0,-24.79175,72.846,,18.8579,12.4505,13.9367,,,,,118.3327,SB20,865.0
865.5,-20.51044,72.8492,,15.677,11.9686,13.699,,,,,119.5408,SB20,865.5
866.0,-20.59353,73.3481,,13.9962,11.4918,13.2848,,,,,121.612,SB20,866.0
866.5,-23.09052,75.3327,,13.2972,11.1326,12.797,,,,,124.3663,SB20,866.5
867.0,-21.92131,78.1146,,12.8864,10.8517,12.327,,,,,126.0872,SB20,867.0
867.5,-15.6114,78.9196,,12.5899,10.5466,11.8743,,,,,126.5035,SB20,867.5
868.0,-14.53219,77.3533,,12.9198,10.292,11.4382,,,,,124.409,SB20,868.0
868.5,-16.98168,75.7832,,13.4649,10.0435,11.1534,,,,,123.8058,SB20,868.5
869.0,-16.36356,76.553,,13.321,9.8011,10.8821,,,,,127.904,SB20,869.0
869.5,-13.79106,77.3279,,13.1027,9.5798,10.6174,,,,,142.8369,SB20,869.5
870.0,-10.20384,77.7659,,12.3618,9.484,10.513,,,,,150.1512,SB20,870.0
870.5,-8.01943,78.0503,,11.7496,9.3891,10.4519,,,,,118.6395,SB20,870.5
871.0,-8.48812,78.1902,,11.2043,9.2952,10.3912,,,,,119.1197,SB20,871.0
871.5,-8.23451,78.2436,,11.0599,9.2022,10.3357,,,,,121.0541,SB20,871.5
872.0,-5.0,77.157,,11.693,9.1102,10.2824,,,,,122.1817,SB20,872.0
872.5,-4.73716,75.533,,12.2392,9.1889,10.2372,,,,,123.0488,SB20,872.5
873.0,-10.15801,73.0686,,13.1497,9.2907,10.2619,,,,,125.1117,SB20,873.0
873.5,-15.62046,70.9266,,13.617,9.3935,10.3156,,,,,140.1403,SB20,873.5
874.0,-22.13932,66.7663,,13.0663,9.5088,10.6941,,,,,149.50031,SB20,874.0
874.5,-24.28778,61.3331,,12.5619,9.7458,11.0065,,,,,147.82941,SB20,874.5
875.0,-24.28333,57.2521,,12.712,10.0033,11.7135,,,,,146.8862,SB20,875.0
875.5,-27.39348,53.7563,,13.1848,10.4365,12.5615,,,,,146.2838,SB20,875.5
876.0,-30.50364,50.9211,,13.8927,10.8885,13.4708,,,,,145.2751,SB20,876.0
876.5,-33.59449,48.0859,,14.711,11.6432,14.6904,,,,,148.44446,SB20,876.5
877.0,-36.18335,47.4997,,15.8504,13.079,16.3407,,,,,146.22227,SB20,877.0
877.5,-38.7721,47.423,,17.4793,14.2994,18.1764,,,,,144.00003,SB20,877.5
878.0,-41.62776,46.6374,,21.4977,15.8863,20.2182,,,,,120.8482,SB20,878.0
878.5,-40.39872,45.4381,,29.6525,17.6727,23.3724,,,,,118.2656,SB20,878.5
879.0,-41.17767,43.2414,,40.682,19.6822,27.113,,,,,121.2515,SB20,879.0
879.5,-41.06452,41.9182,,43.8103,21.6456,32.4908,,,,,142.8546,SB20,879.5
880.0,-36.18118,40.9778,,42.6711,22.7464,36.7018,,,,,132.8214,SB20,880.0
880.5,-32.96733,40.9984,,47.065,24.1333,40.2788,,,,,140.8997,SB20,880.5
881.0,-33.37249,41.6776,,52.4396,24.5777,41.8521,,,,,151.2554,SB20,881.0
881.5,-34.42184,43.1501,,57.1081,24.8802,41.93,,,,,134.23801,SB20,881.5
882.0,-37.2468,47.8515,,56.768,25.0852,41.4403,,,,,120.7656,SB20,882.0
882.5,-40.07175,52.1909,,57.2481,25.1709,40.3168,,,,,110.5762,SB20,882.5
883.0,-40.14551,55.5575,,61.184,24.0891,39.0373,,,,,110.0917,SB20,883.0
883.5,-37.90746,56.8386,,60.3854,22.865,36.0047,,,,,122.0418,SB20,883.5
884.0,-36.08261,58.678,,44.8619,21.1388,33.2077,,,,,123.3828,SB20,884.0
884.5,-36.73587,61.6619,,31.8385,20.3431,30.628,,,,,121.0721,SB20,884.5
885.0,-37.51862,63.1078,,30.5514,19.5748,28.2083,,,,,117.8598,SB20,885.0
885.5,-40.47518,62.7146,,33.4263,18.0571,25.9649,,,,,112.6227,SB20,885.5
886.0,-45.04373,58.6778,,36.5474,16.1741,23.8795,,,,,111.3212,SB20,886.0
886.5,-46.04819,51.5237,,29.1803,15.2457,22.496,,,,,111.4109,SB20,886.5
887.0,-47.18234,46.2436,,21.2152,14.7601,22.1548,,,,,114.7975,SB20,887.0
887.5,-49.6241,43.5547,,16.7181,14.784,22.0891,,,,,123.4002,SB20,887.5
888.0,-48.13055,42.7593,,17.7032,15.2881,22.2977,,,,,121.3039,SB20,888.0
888.5,-45.9079,42.9636,,22.3526,15.4694,22.4779,,,,,117.5371,SB20,888.5
889.0,-44.82516,43.0535,,27.5645,15.8335,22.6595,,,,,114.4318,SB20,889.0
889.5,-41.39021,43.18,,31.4453,16.4283,22.9178,,,,,108.9761,SB20,889.5
890.0,-35.61097,44.6435,,33.8203,17.2213,24.5193,,,,,105.0791,SB20,890.0
890.5,-34.49463,47.8433,,35.1464,18.283,26.2359,,,,,101.738,SB20,890.5
891.0,-35.32388,50.2787,,35.8609,18.8599,27.489,,,,,108.7875,SB20,891.0
891.5,-36.29953,52.8308,,38.0568,19.063,26.7108,,,,,125.8597,SB20,891.5
892.0,-38.13479,55.5345,,39.9645,18.1574,24.6917,,,,,118.1085,SB20,892.0
892.5,-35.96994,58.1848,,36.4985,16.4928,22.2801,,,,,109.8197,SB20,892.5
893.0,-33.5225,60.6523,,26.7722,14.6276,20.0085,,,,,123.0191,SB20,893.0
893.5,-37.73055,62.5522,,20.3472,13.7359,17.8848,,,,,126.3985,SB20,893.5
894.0,-43.1053,64.2178,,16.745,12.4778,15.9865,,,,,130.1823,SB20,894.0
894.5,-42.47836,64.6157,,14.6224,11.561,14.4639,,,,,135.8185,SB20,894.5
895.0,-39.56071,63.4596,,12.224,10.8177,13.3621,,,,,135.2043,SB20,895.0
895.5,-40.11817,61.8316,,10.4423,10.3641,12.7197,,,,,128.4492,SB20,895.5
896.0,-39.23833,61.2746,,10.2773,10.2467,12.5429,,,,,123.5322,SB20,896.0
896.5,-42.64808,62.3328,,11.6659,10.1767,12.4808,,,,,131.8042,SB20,896.5
897.0,-46.55163,62.6662,,12.7241,10.2801,12.4791,,,,,137.7778,SB20,897.0
897.5,-42.75679,61.7837,,15.4555,10.4423,12.6876,,,,,136.00003,SB20,897.5
898.0,-37.50304,59.6614,,20.242,10.5353,12.9339,,,,,134.22224,SB20,898.0
898.5,-33.0546,59.3242,,19.9468,10.6735,13.185,,,,,132.44447,SB20,898.5
899.0,-36.58965,60.5057,,16.1929,10.8371,13.441,,,,,120.7831,SB20,899.0
899.5,-44.36411,62.516,,14.2153,11.121,13.6693,,,,,116.3491,SB20,899.5
900.0,-57.98826,64.3865,,16.3012,11.2104,13.7293,,,,,117.7779,SB20,900.0
900.5,-64.25112,62.7176,,20.9404,11.0668,13.7187,,,,,119.2478,SB20,900.5
901.0,-63.20217,59.8187,,19.608,10.944,13.6962,,,,,124.9525,SB20,901.0
901.5,-53.38103,55.8935,,15.1888,10.8458,13.6896,,,,,126.0459,SB20,901.5
902.0,-42.51138,53.7104,,12.6958,11.052,13.9163,,,,,127.81,SB20,902.0
902.5,-44.25834,54.0665,,11.6034,11.4215,13.991,,,,,133.5779,SB20,902.5
